aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20111005023009I,05-OCT-11,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,NONE,LANDING: APPROACH,BOEING,757,200,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,757AT,0,0,P & W ,PW2037       ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20111005024339I,05-OCT-11,LEESBURG,FL,LEESBURG INTL,INCIDENT,MINOR,LANDING: ROLLOUT,REMOS,GX,NULL,NULL,NULL,NULL,NULL,208GX,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,54,NULL,NULL
20111005024639I,05-OCT-11,BRANSON,MO,M. GRAHAM CLARK DOWNTOWN,INCIDENT,MINOR,LANDING: ROLLOUT,LANCAIR,LEGACY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,92SX ,0,0,CONT M,IO-550-N     ,NULL,NULL,PRIVATE PILOT,875,270,NULL,NULL
20111006022789I,06-OCT-11,MANASSAS,VA,MANASSAS RGNL/HARRY P. DAVIS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,82587,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,25,25,NULL,NULL
20111006023109I,06-OCT-11,FARMINGDALE,NY,REPUBLIC,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,15745,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,150,70,NULL,NULL
20111006023379I,06-OCT-11,WINCHESTER,TN,WINCHESTER MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210L,NULL,NULL,GENERAL OPERATING RULES,NULL,22405,0,0,CONT M,TSIO-520 SER ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,8668,220,NULL,NULL
20111007023409I,07-OCT-11,MODESTO,CA,MODESTO CITY-CO-HARRY SHAM FLD,INCIDENT,NONE,DESCENT,CESSNA,CITATIONJET (C525),NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,941KN,0,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL
20111007023849I,07-OCT-11,GULF OF MEXICO,GM,NULL,INCIDENT,MINOR,GROUND-RAMP,SNIAS,AS-350,NULL,ERA HELICOPTERS LLC,NULL,AIR TAXI/COMMUTER,NULL,183EH,0,0,TURBOM,ARRIEL 1SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3700,3500,NULL,NULL
20111007023929I,07-OCT-11,WILLIAMS,AZ,H.A. CLARK MEMORIAL FIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-337,CE-337-G,NULL,NULL,GENERAL OPERATING RULES,NULL,337WA,0,0,CONT M,IO-550       ,C     ,2,AIRLINE TRANSPORT,15200,5,NULL,NULL
20111007024109I,07-OCT-11,SAN MARTIN,CA,SOUTH COUNTY ARPT OF SANTA CLARA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAVION,NAV-A,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4526K,0,0,CONT M,O-470 SERIES ,NULL,NULL,AIRLINE TRANSPORT,29200,150,NULL,NULL
20111007025359I,07-OCT-11,ALLENTOWN,PA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,HUGHES,HU-269,HU-269-C1,ACE PILOT TRAINING INC,NULL,PILOT SCHOOLS,NULL,152CC,0,0,LYCOMI,HO-360       ,UNKNOW,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20111008021869I,08-OCT-11,WATERVILLE,ME,WATERVILLE ROBERT LAFLEUR,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,52408,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,10,10,NULL,NULL
20111008021879I,08-OCT-11,DENVER,CO,DENVER INTL,INCIDENT,MINOR,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,952SW,0,0,GE    ,CF34 SERIES  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20111008022299I,08-OCT-11,LEHIGHTON,PA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BREEZY,BREEZY,RLU-1,NULL,NULL,GENERAL OPERATING RULES,NULL,8055E,0,1,LYCOMI,0-235 SERIES ,UNKNOW,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,19500,NULL,NULL,NULL
20111008023629I,08-OCT-11,GROTON,CT,GROTON-NEW LONDON,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,632X ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,1570,560,NULL,NULL
20111009023159I,09-OCT-11,SAYLORSBURG,PA,PEGASUS AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,64013,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20111009025399I,09-OCT-11,VIRGINIA BEACH,VA,VIRGINIA BEACH,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,757FK,0,0,WARNER,SCARAB SERIES,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,1902,17,NULL,NULL
20111009025489I,09-OCT-11,MESQUITE,NV,MESQUITE,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-206,CE-206-U206B,NULL,NULL,PARACHUTE JUMPING,NULL,3896G,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20111009025519I,09-OCT-11,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,MINOR,TAXI,VELOCITY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,568Y ,0,0,CONT M,IO-550-N     ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,844,190,NULL,NULL
20111010024149I,10-OCT-11,CARLSBAD,CA,MC CLELLAN-PALOMAR,INCIDENT,SUBSTANTIAL,GROUND-RAMP,GULFSTREAM AEROSPACE,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,273A ,0,0,ROLLS-,BR700-710C411,NULL,NULL,AIRLINE TRANSPORT,14500,230,NULL,NULL
20111010026829I,10-OCT-11,EL CAJON,CA,GILLESPIE FIELD,INCIDENT,MINOR,TAKEOFF: ROTATION,BEECH,BE-76,NULL,SCANDINAVIAN AVIATION ACADEMY,NULL,PILOT SCHOOLS,NULL,6001R,0,0,LYCOMI,O&VO-360 SER ,NULL,2,COMMERCIAL PILOT,3030,150,NULL,NULL
20111011024559I,11-OCT-11,STEAMBOAT SPRINGS,CO,STEAMBOAT SPRINGS/BOB ADAMS FIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,700GN,0,0,P&W   ,PT6A SER     ,64    ,NULL,COMMERCIAL PILOT,4100,500,NULL,NULL
20111012022959I,12-OCT-11,NULL,NULL,NULL,INCIDENT,NONE,TAXI,BOEING,767,300,HAWAIIAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,588HA,0,0,P & W ,PW4060       ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20111012024229I,12-OCT-11,BETHEL,AK,BETHEL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-207,CE-207-A,FLIGHT ALASKA INC,NULL,AIR TAXI/COMMUTER,NULL,6480H,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1530,130,NULL,NULL
20111012024389I,12-OCT-11,AMARILLO,TX,TRADEWIND,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-E,NULL,NULL,GENERAL OPERATING RULES,NULL,2382F,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,1300,1000,NULL,NULL
20111012024589I,12-OCT-11,KANSAS CITY,MO,CHARLES B. WHEELER DOWNTOWN,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-210,CE-210-M,FLIGHT EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,7660E,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,4000,1800,NULL,NULL
20111012026339I,12-OCT-11,HOUMA,LA,HOUMA-TERREBONNE,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,SKRSKY,S-92,S-92-A,PHI INC,NULL,AIR TAXI/COMMUTER,NULL,692PH,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20111013023899I,13-OCT-11,WOODWARD,OK,WEST WOODWARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-206,CE-206-P206H,NULL,NULL,GENERAL OPERATING RULES,NULL,5229C,0,0,LYCOMI,TIO-540-AJ1A ,NULL,1,PRIVATE PILOT,190,90,NULL,NULL
20111013024059I,13-OCT-11,SAN LUIS OBISPO,CA,SAN LUIS COUNTY RGNL,INCIDENT,MINOR,LANDING: APPROACH,LANCAIR,LEGACY,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,122PT,0,0,CONT M,IO-550-N     ,NULL,NULL,PRIVATE PILOT,790,150,NULL,NULL
20111013024239I,13-OCT-11,MOUNT PLEASANT,SC,CHARLESTON AFB/INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,PIPER,PA-60,PA-60-600A,NULL,NULL,GENERAL OPERATING RULES,NULL,3643D,0,0,LYCOMI,IO-540 SER   ,N/A   ,NULL,COMMERCIAL PILOT,1700,30,NULL,NULL
20111013024869I,13-OCT-11,SANDY LAKE,AK,NULL,INCIDENT,SUBSTANTIAL,GROUND-RAMP,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,624MW,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,4400,3348,NULL,NULL
20111013025639I,13-OCT-11,WAUCHULA,FL,WAUCHULA MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,171RA,0,0,LYCOMI,I0-360-B1E   ,NULL,1,STUDENT,NULL,NULL,NULL,NULL
20111014024049I,14-OCT-11,GRAND FORKS,ND,GRAND FORKS INTL,INCIDENT,NONE,LANDING: APPROACH,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,217PW,0,0,ROTAX ,SEE BOMBADIER,912S  ,1,NULL,NULL,NULL,NULL,NULL
20111014024069I,14-OCT-11,GRAND ISLAND,NE,CENTRAL NEBRASKA RGNL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,16395,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,4800,200,NULL,NULL
20111014024409I,14-OCT-11,SAN ANGELO,TX,NULL,INCIDENT,MINOR,DESCENT,CESSNA,CE-182,CE-182-E,NULL,NULL,GENERAL OPERATING RULES,NULL,3250Y,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20111014024599I,14-OCT-11,DES MOINES,IA,DES MOINES INTL,INCIDENT,NONE,LANDING: ROLLOUT,BOEING,727,200F,FEDERAL EXPRESS CORP,NULL,AIR CARRIER/COMMERCIAL,NULL,217FE,0,0,P & W ,JT8D-17A     ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20111014030109I,14-OCT-11,WALLER,TX,SKYDIVE HOUSTON,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,NONE ,0,0,NULL,NULL,NULL,NULL,PILOT NOT CERTIFICATED,NULL,NULL,NULL,NULL
20111015024459I,15-OCT-11,SAINT AUGUSTINE,FL,NORTHEAST FLORIDA RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,NAMER,NA-P51,NA-P51-D,NULL,NULL,GENERAL OPERATING RULES,NULL,751RB,0,0,ROLLS-,V-1650-7     ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,33000,1500,NULL,NULL
20111015027519I,15-OCT-11,ASHVILLE,AL,DUGGER'S FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,KITFOX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,67WP ,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,250,150,NULL,NULL
20111016024269I,16-OCT-11,METTER,GA,METTER MUNI,INCIDENT,MINOR,TAKEOFF: ROTATION,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7735P,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,PRIVATE PILOT,608,450,NULL,NULL
20111016026629I,16-OCT-11,MARANA,AZ,MARANA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,NULL,GENERAL OPERATING RULES,NULL,593TS,0,0,LYCOMI,0-320 SERIES ,HSAD  ,1,STUDENT,46,46,NULL,NULL
20111016027339I,16-OCT-11,SAN MARCOS,TX,SAN MARCOS MUNI,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,24547,0,0,LYCOMI,I0360 SER A&C,NULL,1,STUDENT,20,NULL,NULL,NULL
20111017026059I,17-OCT-11,TITUSVILLE,FL,SPACE COAST RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,HUGHES,HU-269,HU-269-C1,BRISTOW ACADEMY,NULL,GENERAL OPERATING RULES,NULL,17915,0,0,LYCOMI,HIO-360 6/A  ,L-3227,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1770,1200,NULL,NULL
20111017030059I,17-OCT-11,PERRYVILLE,KY,BATTLE FIELD,INCIDENT,MINOR,TAKEOFF: DEPARTURE,LUSCMB,LL-8,LL-8-A,NULL,NULL,GENERAL OPERATING RULES,NULL,2613K,0,0,CONT M,A&C65 SERIES ,NULL,1,PRIVATE PILOT,1105,328,NULL,NULL
20111018023862I,18-OCT-11,EASTON,PA,BRADEN AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-150,CE-150-G,NULL,NULL,GENERAL OPERATING RULES,NULL,3750J,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,190,15,NULL,NULL
20111018023872I,18-OCT-11,EASTON,PA,BRADEN AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-140,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4022N,0,0,CONT M,C85 SERIES   ,NULL,1,PRIVATE PILOT,8000,200,NULL,NULL
20111018024439I,18-OCT-11,ROSEBURG,OR,ROSEBURG RGNL,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,AERONCA,AR-7,AR-7-AC,NULL,NULL,GENERAL OPERATING RULES,NULL,3370E,0,2,CONT M,A&C65 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20111018024799I,18-OCT-11,HARRISON,AR,BOONE COUNTY,INCIDENT,MINOR,DESCENT,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,4517T,0,0,LYCOMI,O&VO-360 SER ,UNKNOW,NULL,PRIVATE PILOT,67,62,NULL,NULL
20111018025609I,18-OCT-11,COLUMBIA,SC,COLUMBIA METROPOLITAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-421,CE-421-B,NULL,NULL,GENERAL OPERATING RULES,NULL,5929M,0,0,CONT M,GTSIO-520-C  ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,12492,1533,NULL,NULL
20111018026219I,18-OCT-11,ARDMORE,OK,ARDMORE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,456P ,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3943,50,NULL,NULL
20111019024119I,19-OCT-11,PLASTER CITY,CA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,SNIAS,AS-350,AS-350,SHIER AVIATION CORP,NULL,AIR TAXI/COMMUTER,NULL,350DL,0,0,TURBOM,ARRIEL 2B1   ,NULL,1,COMMERCIAL PILOT,19160,NULL,NULL,NULL
20111019024139I,19-OCT-11,ABBEVILLE,LA,ABBEVILLE CHRIS CRUSTA MEMORIAL,INCIDENT,MINOR,TAXI,PIPER,PA-28RT,PA-28RT-201,NULL,NULL,GENERAL OPERATING RULES,NULL,642PA,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,1958,338,NULL,NULL
20111019025379I,19-OCT-11,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,NONE,DESCENT,CESSNA,CITATION X (C750),NULL,NULL,NULL,AIR TAXI/COMMUTER,NULL,984QS,0,0,ALLISO,AE 3007A     ,NULL,2,NULL,NULL,NULL,NULL,NULL
20111019025629I,19-OCT-11,MORRISVILLE,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-31,PA-31-T,NULL,NULL,GENERAL OPERATING RULES,NULL,154CA,0,0,P&W   ,PT6A SER     ,NULL,NULL,AIRLINE TRANSPORT,4300,700,NULL,NULL
20111019025659I,19-OCT-11,LAKELAND,FL,LAKELAND LINDER RGNL,INCIDENT,MINOR,LANDING: APPROACH,SOCATA,TBM-700,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,851SH,0,0,P&W   ,PT6A66D      ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20111020023499I,20-OCT-11,NEWPORT NEWS,VA,NEWPORT NEWS/WILLIAMSBURG INTL,INCIDENT,MINOR,LANDING: ROLLOUT,HAWKER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,327AX,0,0,ROLLS ,AVON         ,207   ,NULL,AIRLINE TRANSPORT,4150,35,NULL,NULL
20111020025249I,20-OCT-11,KAPOLEI,HI,KALAELOA (JOHN RODGERS FIELD),INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,GALVIN FLIGHT SERVICES HAWAII,NULL,PILOT SCHOOLS,NULL,778DS,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,STUDENT,18,18,NULL,NULL
20111020025619I,20-OCT-11,HILLSBOROUGH,NJ,NULL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,170,200,SHUTTLE AMERICA CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,213JQ,0,0,GE    ,CF34-8E5     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20111020026509I,20-OCT-11,RED CREEK,AZ,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,EVEKTOR,SPORTSTAR,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,636EV,0,0,ROTAX ,912ULS       ,NULL,1,PRIVATE PILOT,655,237,NULL,NULL
20111021024299I,21-OCT-11,BLOUNTVILLE,TN,TRI-CITIES RGNL TN/VA,INCIDENT,MINOR,LANDING: TOUCHDOWN,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,115JL,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,170,20,NULL,NULL
20111021025299I,21-OCT-11,INYOKERN,CA,INYOKERN,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-195,CE-195-A,NULL,NULL,GENERAL OPERATING RULES,NULL,90K  ,0,0,JACOBS,R755A SERIES ,R755A-,1,AIRLINE TRANSPORT,10000,400,NULL,NULL
20111021026029I,21-OCT-11,CHATTANOOGA,TN,LOVELL FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,WACO,WACO-YMF,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,789WC,0,0,JACOBS,R755B SERIES ,NULL,NULL,PRIVATE PILOT,1521,49,NULL,NULL
20111021027249I,21-OCT-11,CHANDLER,AZ,STELLAR AIRPARK,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-182,CE-182-P,CLOUD BUSTERS,NULL,GENERAL OPERATING RULES,NULL,6693M,0,0,CONT M,O-470 SERIES ,NULL,1,AIRLINE TRANSPORT,3300,500,NULL,NULL
20111022024129I,22-OCT-11,BERLIN,WI,BERLIN FIELD,INCIDENT,MINOR,TAKEOFF: ROTATION,CESSNA,CE-172,CE-172-C,NULL,NULL,GENERAL OPERATING RULES,NULL,1817Y,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,5100,200,NULL,NULL
20111022024629I,22-OCT-11,OSAGE CITY,KS,OSAGE CITY MUNI,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-182,CE-182-C,NULL,NULL,PARACHUTE JUMPING,NULL,100SD,0,1,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20111022024939I,22-OCT-11,MONTICELLO,IA,MONTICELLO RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,SOCATA,NULL,NULL,UNIVERSITY OF DUBUQUE,NULL,PILOT SCHOOLS,NULL,1866S,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,344,33,NULL,NULL
20111022025239I,22-OCT-11,LAKE HAVASU CITY,AZ,LAKE HAVASU CITY,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,201WV,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,2675,2000,NULL,NULL
20111022025649I,22-OCT-11,LINDEN,NJ,LINDEN,INCIDENT,MINOR,TAKEOFF: DEPARTURE,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,4086S,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1600,40,NULL,NULL
20111022026359I,22-OCT-11,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,MINOR,TAXI,BOEING,737,300,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,689SW,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7643,7643,NULL,NULL
20111022026779I,22-OCT-11,PALO ALTO,CA,PALO ALTO ARPT OF SANTA CLARA CO,INCIDENT,MINOR,LANDING: TOUCHDOWN,DIAMOND,DIAMOND-40,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,367US,0,0,LYCOMI,IO-360-MIA+  ,NULL,NULL,PRIVATE PILOT,600,600,NULL,NULL
20111023023919I,23-OCT-11,SUFFOLK,VA,HAMPTON ROADS EXECUTIVE,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,736WP,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,813,310,NULL,NULL
20111023024919I,23-OCT-11,ROCKHILL,SC,ROCK HILL/YORK CO/BRYANT FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,VELOCITY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,65VT ,0,0,CONT M,IO-550 SERIES,NULL,NULL,PRIVATE PILOT,188,65,NULL,NULL
20111023025229I,23-OCT-11,SPOKANE,WA,SPOKANE INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BOEING,737,800,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,3763D,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20111023025729I,23-OCT-11,ROME,NY,GRIFFISS INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6406Q,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,938,66,NULL,NULL
20111023026679I,23-OCT-11,ROCKWOOD,TN,ROCKWOOD MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,LUSCMB,LL-8,LL-8-A,NULL,NULL,GENERAL OPERATING RULES,NULL,45609,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,1000,NULL,NULL,NULL
20111023027779I,23-OCT-11,ATLANTA,GA,HARTSFIELD - JACKSON ATLANTA INTL,INCIDENT,MINOR,TAXI,CANADAIR-BOMBARDIER,CHALLENGER,600,ATLANTIC SOUTHEAST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,751EV,0,0,GE    ,CF34 SERIES  ,CF34-8,NULL,NULL,NULL,NULL,NULL,NULL
20111024024309I,24-OCT-11,FREDERICK,MD,NULL,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,2152T,0,0,LYCOMI,IO-360-L2A   ,NULL,1,PRIVATE PILOT,123,123,NULL,NULL
20111024025739I,24-OCT-11,RICHMOND,VA,RICHMOND INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,18497,0,0,CONT M,IO 520 SERIES,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2607,98,NULL,NULL
20111024026189I,24-OCT-11,OPA LOCKA,FL,OPA- LOCKA EXECUTIVE,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-208,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,208JS,0,0,P&W CA,PT6A-114A    ,NULL,1,AIRLINE TRANSPORT,14000,300,NULL,NULL
20111024026979I,24-OCT-11,TEA,SD,MARV SKIE-LINCOLN COUNTY,INCIDENT,MINOR,LANDING: ROLLOUT,EMERAUDE,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,529GE,0,0,CONT M,O-200A       ,NULL,NULL,PRIVATE PILOT,250,9,NULL,NULL
20111025025449I,25-OCT-11,MIDDLETOWN,RI,NEWPORT STATE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,777MT,0,0,CONT M,TSIO-360 SER ,NULL,1,NULL,5000,1000,NULL,NULL
