aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20160425008089I,25-APR-16,NULL,NULL,FALCON FLD,INCIDENT,NONE,LANDING: APPROACH,BEECH,BE-35,BE-35-V35B,NULL,NULL,GENERAL OPERATING RULES,NULL,81VT ,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20160426003759I,26-APR-16,PITTSBURGH,PA,NULL,INCIDENT,NONE,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NONE ,0,0,N/A   ,N/A          ,N/A   ,NULL,PILOT NOT CERTIFICATED,30,30,NULL,NULL
20160426004139I,26-APR-16,CLEWISTON,FL,AIRGLADES,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-R301,NULL,NULL,GENERAL OPERATING RULES,NULL,92779,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160426006189I,26-APR-16,PITTSBURGH,PA,WEST PENN HOSPITAL,INCIDENT,MINOR,GROUND-RAMP,MBB,BK117,BK117-C1,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,145HN,0,0,TURBOM,ARRIEL 1E2   ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160427003739I,27-APR-16,ORMOND BEACH,FL,ORMOND BEACH MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,AERONCA,BL-7,BL-7-BCM,NULL,NULL,GENERAL OPERATING RULES,NULL,777EG,0,0,CONT M,C85 SERIES   ,NULL,1,AIRLINE TRANSPORT,22000,200,NULL,NULL
20160427008059I,27-APR-16,PRESCOTT,AZ,ERNEST A. LOVE FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,85UC ,0,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20160427008069I,27-APR-16,YPSILANTI,MI,WILLOW RUN,INCIDENT,MINOR,LANDING: TOUCHDOWN,DASSAULT AVIATION,FALCON 20-200,NULL,AMERISTAR JET CHARTER INC,NULL,AIR TAXI/COMMUTER,NULL,314TW,0,0,GE    ,NULL,CF700 ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20160427010669I,27-APR-16,NIKISKI,AK,PORT ALSWORTH,INCIDENT,MINOR,TAXI,TCRAFT,BC,BC-12-D,NULL,NULL,GENERAL OPERATING RULES,NULL,43387,0,0,CONT M,C85 SERIES   ,NULL,NULL,PRIVATE PILOT,637,597,NULL,NULL
20160428004179I,28-APR-16,ALBUQUERQUE,NM,DOUBLE EAGLE II,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,9851C,0,0,LYCOMI,0-540 SERIES ,NULL,1,COMMERCIAL PILOT,380,380,NULL,NULL
20160428004299I,28-APR-16,NULL,UT,SOUTH VALLEY RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-F,NULL,NULL,GENERAL OPERATING RULES,NULL,7110V,0,0,LYCOMI,I0360 SER    ,A1A   ,1,PRIVATE PILOT,565,62,NULL,NULL
20160428008029I,28-APR-16,DAVIS,CA,YOLO COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,4422T,0,0,LYCOMI,I0360 SER    ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160428008679I,28-APR-16,NAPA,CA,NAPA COUNTY,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,714XB,0,0,LYCOMI,0-235 SERIES ,N/A   ,1,COMMERCIAL PILOT,200,NULL,NULL,NULL
20160428012329I,28-APR-16,MESA,AZ,PHOENIX-MESA GATEWAY,INCIDENT,MINOR,LANDING: APPROACH,AIRBUS,A319,111,ALLEGIANT AIR,NULL,AIR CARRIER/COMMERCIAL,NULL,311NV,0,0,CFM IN,CFM56-5B3/P  ,CFM56-,NULL,NULL,NULL,NULL,NULL,NULL
20160428015229I,28-APR-16,BENTON,AR,SALINE COUNTY RGNL,INCIDENT,MINOR,LANDING: APPROACH,BLANCA,BL-17,BL-17-30A,NULL,NULL,GENERAL OPERATING RULES,NULL,6700V,0,0,CONT M,IO 520       ,N/A   ,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20160429003209I,29-APR-16,GREENWOOD,IN,GREENWOOD MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,7619P,0,0,LYCOMI,0-540 SERIES ,UNKNOW,NULL,NULL,NULL,NULL,NULL,NULL
20160429003379I,29-APR-16,OXFORD,CT,WATERBURY-OXFORD,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,12766,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,386,298,NULL,NULL
20160429004149I,29-APR-16,SAN CARLOS,CA,SAN CARLOS,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,200KR,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160429005249I,29-APR-16,MILLER,MO,KLAMATH FALLS,INCIDENT,MINOR,LANDING: APPROACH,BLANCA,BL-14,BL-14-193,GRAYBACK AVIATION LLC,NULL,GENERAL OPERATING RULES,NULL,8548R,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,3300,26,NULL,NULL
20160429008769I,29-APR-16,VICTORIA,TX,VICTORIA RGNL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,AIRTRC,AT-502,AT-502-B,KUBECKA FLYING SERVICE,NULL,AGRICULTURAL,NULL,702LA,0,0,P&W   ,PT6A SERIES  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,17427,3400,NULL,NULL
20160429009069I,29-APR-16,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,MINOR,DESCENT,EMBRAER,ERJ-145,LR,PIEDMONT AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,641AE,0,1,ALLISO,AE 3007A     ,NULL,NULL,AIRLINE TRANSPORT,23000,NULL,NULL,NULL
20160501003899I,01-MAY-16,PUYALLUP,WA,PIERCE COUNTY - THUN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,2993R,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,3300,3200,NULL,NULL
20160501004859I,01-MAY-16,LAKEVILLE,MN,AIRLAKE,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,750WK,0,1,CORVAI,110          ,T0711Z,NULL,NULL,125,1,NULL,NULL
20160501007899I,01-MAY-16,EL MONTE,CA,EL MONTE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,58646,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,194,194,NULL,NULL
20160501007909I,01-MAY-16,BETHEL,AK,BETHEL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-207,CE-207-A,HAGELAND AVIATION SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,9869M,0,0,CONT M,IO-520-F     ,NULL,1,PRIVATE PILOT,1100,90,NULL,NULL
20160501018519I,01-MAY-16,FORT MYERS,FL,PAGE FIELD,INCIDENT,NONE,GROUND-RAMP,GLASAIR,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,789BM,0,1,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160502003489I,02-MAY-16,KENOSHA,WI,KENOSHA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PITTS,PITTS-S1,PITTS-S1-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6431 ,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,PRIVATE PILOT,650,210,NULL,NULL
20160502007889I,02-MAY-16,RIVERSIDE,CA,RIVERSIDE MUNI,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-K,NULL,NULL,GENERAL OPERATING RULES,NULL,7164G,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,51,51,NULL,NULL
20160503003389I,03-MAY-16,WARDEN,WA,SANDUSKY COUNTY RGNL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CESSNA,CE-150,CE-150-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8130F,0,0,CONT M,0-200 SERIES ,NULL,1,PRIVATE PILOT,1000,NULL,NULL,NULL
20160503005269I,03-MAY-16,ALLEGAN,MI,PADGHAM FIELD,INCIDENT,MINOR,OTHER-SPECIFY,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,57241,0,0,CONT M,TSIO-360 SER ,LB8   ,1,PRIVATE PILOT,333,200,NULL,NULL
20160503007859I,03-MAY-16,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,BOEING,737,800,"UNITED AIRLINES, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,17233,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160504007829I,04-MAY-16,BIG SPRING,TX,BIG SPRING MC MAHON-WRINKLE,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,MOONEY,M-20,M-20-A,NULL,NULL,GENERAL OPERATING RULES,NULL,8308E,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,792,5,NULL,NULL
20160504007839I,04-MAY-16,TAFT,CA,TAFT-KERN COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,ZENITH,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,750MV,0,0,CONT M,IO-240 SER   ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20160505004999I,05-MAY-16,LONGVIEW,TX,EAST TEXAS RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MBB,BK117,BK117-C1,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,745TX,0,0,TURBOM,ARRIEL 1E2   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,9200,220,NULL,NULL
20160505005209I,05-MAY-16,JACKSON,MS,JACKSON-EVERS INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,5471G,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1102,640,NULL,NULL
20160505007719I,05-MAY-16,IMPERIAL,CA,IMPERIAL COUNTY,INCIDENT,NONE,CLIMB,PIPER,PA-46,PA-46-350P,NULL,NULL,GENERAL OPERATING RULES,NULL,218MW,0,0,LYCOMI,TIO-540-AE2A ,L-1349,NULL,NULL,NULL,NULL,NULL,NULL
20160505007819I,05-MAY-16,DAGGETT,CA,BARSTOW-DAGGETT,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BEECH,BE-36,BE-36-B36TC,NULL,NULL,GENERAL OPERATING RULES,NULL,7204L,0,0,CONT M,TSIO-520-UB  ,UNKNOW,1,PRIVATE PILOT,1100,500,NULL,NULL
20160505008899I,05-MAY-16,NULL,NULL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,AIRBUS,A319,112,ALLEGIANT AIR LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,301NV,0,7,CFM IN,CFM56-5B6/P  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11325,120,NULL,NULL
20160505017659I,05-MAY-16,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,5097V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4000,1800,NULL,NULL
20160506003699I,06-MAY-16,DAVENPORT,FL,NULL,INCIDENT,NONE,DESCENT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,990BR,0,0,NONE  ,NONE         ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20160506004619I,06-MAY-16,NULL,FL,DELAND MUNI-SIDNEY H TAYLOR FIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,765RL,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20160506005319I,06-MAY-16,SAINT CHARLES,MO,ST CHARLES COUNTY SMARTT,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NAMER,AT-6,AT-6-D,NULL,NULL,GENERAL OPERATING RULES,NULL,7988C,0,0,P&W   ,R1340 SERIES ,N/A   ,NULL,NULL,NULL,NULL,NULL,NULL
20160506005329I,06-MAY-16,OPA LOCKA,FL,OPA-LOCKA EXECUTIVE,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,PILOT SCHOOLS,NULL,510FA,0,1,LYCOMI,O-360-F1A6   ,O-360 ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,14700,150,NULL,NULL
20160506007679I,06-MAY-16,ANCHORAGE,AK,MERRILL FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-K,NULL,NULL,GENERAL OPERATING RULES,NULL,2833R,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,87,27,NULL,NULL
20160506007699I,06-MAY-16,CAMARILLO,CA,CAMARILLO,INCIDENT,MINOR,LANDING: TOUCHDOWN,ARION,LIGHTNING,LS1,NULL,NULL,GENERAL OPERATING RULES,NULL,341AL,0,0,JABIRU,3300A        ,NULL,NULL,PRIVATE PILOT,1120,60,NULL,NULL
20160507004719I,07-MAY-16,GRAND FORKS,ND,GRAND FORKS INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-S,NULL,NULL,PILOT SCHOOLS,NULL,524ND,0,0,LYCOMI,IO-360-L2A   ,L-3439,1,STUDENT,62,62,NULL,NULL
20160507025079I,07-MAY-16,YUCCA VALLEY,CA,YUCCA VALLEY,INCIDENT,MINOR,TAKEOFF: DEPARTURE,BEECH,BE-23,BE-23-C23,NULL,NULL,GENERAL OPERATING RULES,NULL,6566R,0,0,LYCOMI,O&VO-360 SER ,NULL,1,STUDENT,4000,45,NULL,NULL
20160508005169I,08-MAY-16,TERRELL,TX,TERRELL MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,6253R,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20160508007659I,08-MAY-16,RENO,NV,RENO/TAHOE INTL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-G,NULL,NULL,GENERAL OPERATING RULES,NULL,24RE ,0,0,CONT M,O-470 SERIES ,NULL,1,STUDENT,27,27,NULL,NULL
20160509003239I,09-MAY-16,SUSSEX,NJ,SUSSEX,INCIDENT,MINOR,TAKEOFF: DEPARTURE,MOONEY,M-20,M-20-M,NULL,NULL,GENERAL OPERATING RULES,NULL,1081C,0,0,LYCOMI,TI0-540 SER  ,NULL,1,AIRLINE TRANSPORT,5500,550,NULL,NULL
20160509003709I,09-MAY-16,NULL,NJ,EAGLES NEST,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-182,CE-182-H,NULL,NULL,PARACHUTE JUMPING,NULL,1861X,0,2,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160509004549I,09-MAY-16,MISSOULA,MT,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,NULL,NULL,ALPINE AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,218SL,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,4683,687,NULL,NULL
20160509005749I,09-MAY-16,MIDLAND,TX,MIDLAND INTL,INCIDENT,MINOR,RUN-UP AREA,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,827VT,0,0,CONT M,0-200 SERIES ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20160510005109I,10-MAY-16,DUMAS,AR,BILLY FREE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,58162,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,1000,600,NULL,NULL
20160510005429I,10-MAY-16,TAMPA,FL,PETER O KNIGHT,INCIDENT,MINOR,LANDING: ROLLOUT,AEROVD,L-39,L-39-C,NULL,NULL,GENERAL OPERATING RULES,NULL,439AT,0,0,IVCHEN,AL-25SERIES  ,NULL,1,AIRLINE TRANSPORT,7000,30,NULL,NULL
20160510007629I,10-MAY-16,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200,WRIGHT FLYERS GP INC,NULL,PILOT SCHOOLS,NULL,5049T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1135,330,NULL,NULL
20160510010679I,10-MAY-16,KETCHIKAN,AK,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,316BR,0,0,AEROSP,O-360        ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,23000,220,NULL,NULL
20160510024039I,10-MAY-16,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,GROUND-RAMP,MOONEY,M-20,M-20-K,NULL,NULL,GENERAL OPERATING RULES,NULL,231LG,0,0,CONT M,TSIO-360 SER ,NULL,1,COMMERCIAL PILOT,2000,500,NULL,NULL
20160511007579I,11-MAY-16,KOTZEBUE,AK,RALPH WIEN MEMORIAL,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-31,PA-31-350,BERING AIR INC,NULL,AIR TAXI/COMMUTER,NULL,4112E,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20160511007589I,11-MAY-16,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,77SC ,0,0,CONT M,IO 520 SERIES,NULL,2,PRIVATE PILOT,919,277,NULL,NULL
20160511008699I,11-MAY-16,YUKON,OK,CLARENCE E PAGE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,NEW GLASAIR,GLASAIR III,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,340  ,0,0,LYCOMI,IO-540 SER   ,NULL,NULL,PRIVATE PILOT,5366,1840,NULL,NULL
20160511008789I,11-MAY-16,BURNET,TX,BURNET MUNI KATE CRADDOCK FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,NULL,1664H,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,748,358,NULL,NULL
20160511012279I,11-MAY-16,PAGE,AZ,PAGE MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-T210L,ARROW WEST AVIATION,NULL,AIR TAXI/COMMUTER,NULL,367N ,0,0,CONT M,TSIO-520 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,4650,243,NULL,NULL
20160511021029I,11-MAY-16,NULL,MA,WORCESTER RGNL,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,NULL,7311M,0,0,CONT M,TSIO-520 SER ,N/A   ,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3707,699,NULL,NULL
20160512005079I,12-MAY-16,BRADY,TX,CURTIS FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-24,PA-24-250,NULL,NULL,GENERAL OPERATING RULES,NULL,5102P,0,0,LYCOMI,0-540 SERIES ,NULL,NULL,COMMERCIAL PILOT,464,4,NULL,NULL
20160512005709I,12-MAY-16,WATKINS,CO,FRONT RANGE,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-18,BE-18-UC45J,NULL,NULL,GENERAL OPERATING RULES,NULL,49265,0,0,P&W   ,R-985 SERIES ,NULL,NULL,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20160512005759I,12-MAY-16,GREELEY,CO,GREELEY-WELD COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CZECH SPORT,PIPERSPORT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,724PS,0,0,ROTAX ,912ULS       ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5960,NULL,NULL,NULL
20160512006409I,12-MAY-16,NORFOLK,NE,NORFOLK RGNL/KARL STEFAN MEMORIAL FLD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-414,CE-414-A,NULL,NULL,GENERAL OPERATING RULES,NULL,379TW,0,0,CONT M,TSIO-520-NB  ,NULL,2,PRIVATE PILOT,615,32,NULL,NULL
20160512007559I,12-MAY-16,REDLANDS,CA,REDLANDS MUNI,INCIDENT,MINOR,OTHER-SPECIFY,ROBSIN,R-44,NULL,"KAMASANO, LLC",NULL,GENERAL OPERATING RULES,NULL,363SK,0,0,LYCOMI,O-540-F1B5   ,NULL,1,PRIVATE PILOT,570,228,NULL,NULL
20160512012139I,12-MAY-16,GALLUP,NM,GALLUP MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,1880 ,0,0,CONT M,IO-550       ,N     ,1,AIRLINE TRANSPORT,13600,1716,NULL,NULL
20160513003079I,13-MAY-16,DOTHAN,AL,DOTHAN RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,234PJ,0,0,CONT M,IO-550 SERIES,NULL,1,PRIVATE PILOT,590,469,NULL,NULL
20160513004479I,13-MAY-16,MILLERSBURG,OH,HOLMES COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,WACO,WACO-YKS,WACO-YKS-7,NULL,NULL,GENERAL OPERATING RULES,NULL,C1773,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12000,17,NULL,NULL
20160513012369I,13-MAY-16,PALM SPRINGS,CA,PALM SPRINGS INTL,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-182,CE-182-T,NULL,NULL,GENERAL OPERATING RULES,NULL,797BB,0,0,LYCOMI,TI0-540 SER  ,NULL,1,NULL,NULL,NULL,NULL,NULL
20160514003579I,14-MAY-16,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-5,NULL,NULL,GENERAL OPERATING RULES,NULL,1809Z,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,156,26,NULL,NULL
20160514006249I,14-MAY-16,NULL,NC,CURRITUCK COUNTY RGNL,INCIDENT,MINOR,DESCENT,CESSNA,CE-172,CE-172-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8566U,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,288,168,NULL,NULL
20160514006469I,14-MAY-16,NULL,AK,FARRARS LANDING,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-170,CE-170-B,NULL,NULL,GENERAL OPERATING RULES,NULL,2885C,0,0,CONT M,C145 SERIES  ,NULL,1,PRIVATE PILOT,2864,1790,NULL,NULL
20160514008839I,14-MAY-16,RIVERSIDE,CA,FLABOB,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-337,CE-337-T337G,NULL,NULL,GENERAL OPERATING RULES,NULL,2QD  ,0,0,CONTIN,IO-360       ,G     ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7500,97,NULL,NULL
20160514008909I,14-MAY-16,PALM COAST,FL,FLAGLER COUNTY,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,6588Y,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7467,5,NULL,NULL
20160515009039I,15-MAY-16,SANTA ANA,CA,JOHN WAYNE AIRPORT-ORANGE COUNTY,INCIDENT,MINOR,TAKEOFF: DEPARTURE,PIPER,PA-28,PA-28-151,NULL,NULL,GENERAL OPERATING RULES,NULL,32251,0,0,LYCOMI,0-320 SERIES ,E3D   ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,965,133,NULL,NULL
20160515009079I,15-MAY-16,TITISVILLE,FL,ARTHUR DUNN AIR PARK,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,30MK ,0,0,CONT M,IO 520 SERIES,NULL,1,NULL,NULL,NULL,NULL,NULL
20160515009939I,15-MAY-16,MARYSVILLE,CA,YUBA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,54414,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,237,14,NULL,NULL
20160516004669I,16-MAY-16,DENVER,CO,CENTENNIAL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,RAYTHEON,NULL,NULL,JET AVIATION FLIGHT SERVICES INC,NULL,AIR TAXI/COMMUTER,NULL,405LA,0,0,HONEYW,TFE731-5BR-2C,NULL,NULL,AIRLINE TRANSPORT,5446,3593,NULL,NULL
20160516006179I,16-MAY-16,ROCKINGHAM,NC,RICHMOND COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2649 ,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT,1440,934,NULL,NULL
