aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20100627037029I,27-JUN-10,SPEARFISH,SD,BLACK HILLS-CLYDE ICE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,9316M,0,0,LYCOMI,O-360-A1D    ,NULL,1,PRIVATE PILOT,550,500,NULL,NULL
20100627038209I,27-JUN-10,ELGIN,IL,OLSON,INCIDENT,NONE,TAKEOFF: DEPARTURE,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,8252V,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1320,230,NULL,NULL
20100627038879I,27-JUN-10,HAYWARD,CA,HAYWARD EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,6568R,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,320,38,NULL,NULL
20100628035519I,28-JUN-10,FORT WORTH,TX,FORT WORTH MEACHAM INTL,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-200,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,269LS,0,0,P&W CA,PT6A-60A     ,NULL,2,COMMERCIAL PILOT,1123,296,NULL,NULL
20100628035679I,28-JUN-10,PORTLAND,OR,PORTLAND INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-31,PA-31-350,AMERIFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,961CA,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1600,0,NULL,NULL
20100628036379I,28-JUN-10,GOODYEAR,AZ,PHOENIX GOODYEAR,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-161,NULL,NULL,GENERAL OPERATING RULES,NULL,271SG,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,STUDENT,25,25,NULL,NULL
20100628037609I,28-JUN-10,SEWARD,AK,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-B,NULL,NULL,GENERAL OPERATING RULES,NULL,7269E,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,1127,196,NULL,NULL
20100628037809I,28-JUN-10,CHARLESTON,WV,YEAGER,INCIDENT,NONE,TAKEOFF: DEPARTURE,CANADAIR-BOMBARDIER,CHALLENGER,600,PSA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,258PS,0,0,GE    ,CF34 SERIES  ,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100628038089I,28-JUN-10,KENNESAW,GA,COBB COUNTY-MC COLLUM FIELD,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,BEECH,BE-95,BE-95-B95,MIDLINE AIR FREIGHT,NULL,GENERAL OPERATING RULES,NULL,500JP,0,0,CONT M,I0-470 SERIES,NULL,NULL,PRIVATE PILOT,0,0,NULL,NULL
20100628038109I,28-JUN-10,TOLEDO,OH,TOLEDO EXPRESS,INCIDENT,NONE,LANDING: APPROACH,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,352MR,0,0,CONT M,IO-550-N     ,NULL,1,PRIVATE PILOT,1250,450,NULL,NULL
20100628038169I,28-JUN-10,HOOPER BAY,AK,HOOPER BAY,INCIDENT,MINOR,CLIMB,VANS,RV-10,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,81GL ,0,0,SUBARU,ALL MDLS A/B ,E6/200,1,PRIVATE PILOT,100,40,NULL,NULL
20100628039299I,28-JUN-10,BOWLING GREEN,KY,BOWLING GREEN-WARREN COUNTY RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-150,CE-150-L,NULL,NULL,GENERAL OPERATING RULES,NULL,16084,0,0,CONT M,0-200 SERIES ,UNKNOW,1,NULL,1600,500,NULL,NULL
20100628041069I,28-JUN-10,VINEYARD HAVEN,MA,MARTHAS VINEYARD,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,PIPER,PA-31,PA-31-325,NULL,NULL,GENERAL OPERATING RULES,NULL,102WT,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT,19000,4000,NULL,NULL
20100629035719I,29-JUN-10,PUYALLUP,WA,PIERCE COUNTY - THUN FIELD,INCIDENT,MINOR,DESCENT,CESSNA,CE-402,CE-402-A,AEROFLIGHT ACADEMY OF AVIATION INC,NULL,GENERAL OPERATING RULES,NULL,4549Q,0,0,CONT M,GTSIO-520-C  ,N/A   ,2,AIRLINE TRANSPORT,3700,1700,NULL,NULL
20100629035939I,29-JUN-10,HARRISONVILLE,MO,LAWRENCE SMITH MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,2583W,0,0,LYCOMI,O&VO-360 SER ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8050,514,NULL,NULL
20100629036139I,29-JUN-10,TERRELL,TX,TERRELL MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,EVANS,VP1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,331EJ,0,0,VOLKSW,CONVERSION   ,1650  ,NULL,COMMERCIAL PILOT,502,1,NULL,NULL
20100629040839I,29-JUN-10,UPLAND,CA,CABLE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,79346,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,1055,1000,NULL,NULL
20100630038139I,30-JUN-10,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,AIRBUS,A300,600,FEDERAL EXPRESS CORP,NULL,AIR CARRIER/COMMERCIAL,NULL,675FE,0,0,GE    ,CF6-80 SERIES,NULL,NULL,NULL,0,0,NULL,NULL
20100630038889I,30-JUN-10,CHICAGO,IL,CHICAGO MIDWAY INTL,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CITATION 500 I,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,20RM ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20100630039639I,30-JUN-10,ADDISON,TX,ADDISON,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-S,NULL,NULL,GENERAL OPERATING RULES,NULL,6137Q,0,0,LYCOMI,IO-360-L2A   ,NULL,1,STUDENT,35,35,NULL,NULL
20100630041179I,30-JUN-10,NULL,NULL,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,SHORTS-BOMBARDIER,SC.7 SKYVAN,NULL,"BARBER, JACK B",NULL,AIR TAXI/COMMUTER,NULL,731E ,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT,3500,0,NULL,NULL
20100630045629I,30-JUN-10,FORT PIERCE,FL,ST LUCIE COUNTY INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-76,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5090M,0,0,LYCOMI,O&VO-360 SER ,A1G6D ,2,PRIVATE PILOT,190,126,NULL,NULL
20100701035989I,01-JUL-10,DOYLESTOWN,PA,DOYLESTOWN,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,1287C,0,0,CONT M,IO-360 SER   ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3135,287,NULL,NULL
20100701037399I,01-JUL-10,MANASSAS,VA,NULL,INCIDENT,MINOR,HOVER-HOLDING,ROBSIN,R-22,R-22-BETA,AMERICAN HELICOPTERS INC,NULL,GENERAL OPERATING RULES,NULL,3004X,0,0,LYCOMI,O-360-J2A    ,NULL,NULL,COMMERCIAL PILOT,1350,1320,NULL,NULL
20100701038269I,01-JUL-10,INTERNATIONAL FALLS,MN,NULL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,RANS,S-7,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,55893,0,0,ROTAX ,912          ,S     ,NULL,PRIVATE PILOT,3000,2748,NULL,NULL
20100701038451I,01-JUL-10,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,GROUND-RAMP,DASSAULT AVIATION,FALCON 50,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,500TS,0,0,AIRESE,TFE731 SER   ,NULL,NULL,AIRLINE TRANSPORT,0,0,NULL,NULL
20100701039649I,01-JUL-10,BELEN,NM,ALEXANDER MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,6554U,0,0,LYCOMI,O-360 SER    ,A1D   ,1,AIRLINE TRANSPORT,23215,2,NULL,NULL
20100701040459I,01-JUL-10,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,MINOR,LANDING: ROLLOUT,MAULE,M-6,M-6-235,NULL,NULL,GENERAL OPERATING RULES,NULL,5648N,0,0,LYCOMI,IO-540       ,NULL,NULL,COMMERCIAL PILOT,0,0,NULL,NULL
20100702035759I,02-JUL-10,NASHVILLE,TN,NASHVILLE INTL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-337,CE-337-T337G,NULL,NULL,GENERAL OPERATING RULES,NULL,7CM  ,0,0,CONT M,TSIO-360 SER ,NULL,2,AIRLINE TRANSPORT,4200,700,NULL,NULL
20100702036489I,02-JUL-10,GLENDALE,AZ,GLENDALE MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,NULL,NULL,GENERAL OPERATING RULES,NULL,284PA,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,STUDENT,35,35,NULL,NULL
20100702037409I,02-JUL-10,LINDEN,IN,NULL,INCIDENT,NONE,OTHER-SPECIFY,AIRTRC,AT-400,NULL,BI-STATE HELICOPTERS INC,NULL,AGRICULTURAL,NULL,3654G,0,0,P & W ,PT6A-20A     ,PT6   ,NULL,COMMERCIAL PILOT,5900,40,NULL,NULL
20100702038869I,02-JUL-10,MONROE,WI,MONROE MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-17,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4868H,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,125,100,NULL,NULL
20100703042459I,03-JUL-10,LIVERMORE,CA,LIVERMORE MUNI,INCIDENT,NONE,LANDING: APPROACH,PIPER,PA-20,PA-20-135,NULL,NULL,GENERAL OPERATING RULES,NULL,2272A,0,0,LYCOMI,0-290 SERIES ,UNKNOW,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,27500,0,NULL,NULL
20100703050119I,03-JUL-10,TYLER,TX,TYLER POUNDS RGNL,INCIDENT,MINOR,LANDING: APPROACH,BELL,BHT-P39,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6968 ,0,0,ALLISO,V1710        ,85 SER,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,10000,200,NULL,NULL
20100704036519I,04-JUL-10,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,TAKEOFF: DEPARTURE,LEARJET-BOMBARDIER,LEARJET 35,A,NULL,NULL,GENERAL OPERATING RULES,NULL,452DA,0,0,GARRET,TFE 731 SER  ,2-2B  ,2,AIRLINE TRANSPORT,6370,1580,NULL,NULL
20100704038179I,04-JUL-10,DAYTON,OH,MORAINE AIR PARK,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AEROSPATIALE,AS-365,AS-365-N,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,520CF,0,0,TURBOM,ARRIEL 2C    ,NULL,2,COMMERCIAL PILOT,4120,0,NULL,NULL
20100704038239I,04-JUL-10,VERNON CENTER,MN,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,25149,0,0,ROTAX ,582          ,N/A   ,NULL,NULL,20,20,NULL,NULL
20100704038549I,04-JUL-10,NAPERVILLE,IL,NAPER AERO CLUB,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-45,BE-45-A45,NULL,NULL,GENERAL OPERATING RULES,NULL,500DR,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,1247,576,NULL,NULL
20100704039709I,04-JUL-10,WEST LAFAYETTE,IN,PURDUE UNIVERSITY,INCIDENT,MINOR,LANDING: TOUCHDOWN,INIZIATIVE,SKY ARROW 650,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,448SA,0,0,ROTAX ,912S         ,NULL,NULL,STUDENT,27,27,NULL,NULL
20100704040039I,04-JUL-10,HILO,HI,HILO INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BELL,BHT-407,NULL,K AND S HELICOPTERS INC,NULL,AIR TAXI/COMMUTER,NULL,402SH,0,0,ALLISO,250-C47      ,C47B  ,1,COMMERCIAL PILOT,2433,624,NULL,NULL
20100704040209I,04-JUL-10,BENTON,KS,NULL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,BEECH,BE-35,BE-35-V35B,CLEMANS AIRCRAFT,NULL,GENERAL OPERATING RULES,NULL,550CF,0,0,CONT M,IO 520 SERIES,I0-520,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18500,3500,NULL,NULL
20100704042659I,04-JUL-10,ORLANDO,FL,EXECUTIVE,INCIDENT,NONE,LANDING: APPROACH,BEECH,BE-33,BE-33-F33A,NULL,NULL,GENERAL OPERATING RULES,NULL,3102C,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,3600,3400,NULL,NULL
20100705043159I,05-JUL-10,NULL,NULL,WASHINGTON DULLES INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-36,BE-36-A36,NULL,NULL,GENERAL OPERATING RULES,NULL,40KG ,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1743,1000,NULL,NULL
20100705046079I,05-JUL-10,MANCHESTER,NH,MANCHESTER,INCIDENT,MINOR,LANDING: TOUCHDOWN,LAKE,LA-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6170V,0,0,LYCOMI,I0360 SER A&C,NULL,NULL,PRIVATE PILOT,1972,1856,NULL,NULL
20100705047649I,05-JUL-10,NEW ROADS,LA,FALSE RIVER RGNL,INCIDENT,SUBSTANTIAL,CRUISE-LEVEL FLIGHT,CESSNA,CE-152,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5302L,0,0,LYCOMI,0-235 SERIES ,N/A   ,1,STUDENT,52,52,NULL,NULL
20100706036509I,06-JUL-10,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,WITTMAN,W8,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,56PK ,0,0,CONTIN,C90-12F      ,15069-,NULL,PRIVATE PILOT,280,1,NULL,NULL
20100706037869I,06-JUL-10,CENTER,TX,CENTER MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,GULSTM,GA-112,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1034J,0,0,LYCOMI,I0360 SER    ,RL-919,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,7500,200,NULL,NULL
20100706038189I,06-JUL-10,BEATRICE,NE,BEATRICE MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,MBB,BK117,BK117-B1,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,155SC,0,0,LYCOMI,LTS-101 SER  ,NULL,NULL,AIRLINE TRANSPORT,15000,350,NULL,NULL
20100706038219I,06-JUL-10,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,767,300,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,669UA,0,0,P&W   ,PW4000 SER   ,PW4056,NULL,AIRLINE TRANSPORT,23000,6000,NULL,NULL
20100706038479I,06-JUL-10,HARTFORD,WI,HARTFORD MUNI,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,510FM,0,0,HKS   ,700E         ,NULL,NULL,PRIVATE PILOT,140,1,NULL,NULL
20100707037129I,07-JUL-10,TRUTH OR CONSEQUENCES,NM,TRUTH OR CONSEQUENCES MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-90,BE-90-E90,NULL,NULL,GENERAL OPERATING RULES,NULL,406SF,0,0,P&W   ,PT6A SER     ,28    ,NULL,AIRLINE TRANSPORT,18650,302,NULL,NULL
20100707038329I,07-JUL-10,DILLINGHAM,AK,SHANNONS POND,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-206,CE-206-U206G,NULL,NULL,GENERAL OPERATING RULES,NULL,1061P,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20100707041559I,07-JUL-10,VICTORIA,TX,VICTORIA RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,DELTA CONNECTION,NULL,PILOT SCHOOLS,NULL,494DA,0,0,CONT M,IO-360-ES    ,NULL,1,STUDENT,78,78,NULL,NULL
20100707042639I,07-JUL-10,PUNTA GORDA,FL,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,MARQUART,MA5,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,2PF  ,0,0,LYCOMI,0-320        ,E2D   ,NULL,PRIVATE PILOT,4600,30,NULL,NULL
20100708040229I,08-JUL-10,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BOEING,757,200,UNITED AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,533UA,0,0,P & W ,PW2040       ,NULL,NULL,NULL,0,0,NULL,NULL
20100709036719I,09-JUL-10,SPEARFISH,SD,BLACK HILLS-CLYDE ICE FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,RANS,S-6,S-6-ES,NULL,NULL,GENERAL OPERATING RULES,NULL,155MT,0,0,ROTAX ,912ULS       ,NULL,NULL,NULL,132,100,NULL,NULL
20100709037449I,09-JUL-10,SUGAR LAND,TX,SUGAR LAND RGNL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CITATIONJET (C525),NULL,FOXTROT PARTNERS LLC,NULL,GENERAL OPERATING RULES,NULL,420EH,0,0,WILLIA,FJ 44 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7500,2100,NULL,NULL
20100709037629I,09-JUL-10,HOLLANDALE,MS,HOLLANDALE MUNI,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,AIRTRC,AT-400,NULL,LONGWOOD FLYING SERVICE INC,NULL,AGRICULTURAL,NULL,7300E,0,0,P&W   ,PT6A SERIES  ,NULL,NULL,COMMERCIAL PILOT,700,175,NULL,NULL
20100709038429I,09-JUL-10,ATLANTIC CITY,NJ,ATLANTIC CITY INTL,INCIDENT,NONE,DESCENT,AIRBUS,A319,132,SPIRIT AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,529NK,0,0,IAE   ,V2524-A5     ,NULL,NULL,COMMERCIAL PILOT,0,0,NULL,NULL
20100709039879I,09-JUL-10,MERIDIAN,MS,KEY FIELD,INCIDENT,MINOR,LANDING: APPROACH,COZY,COZY,IV,NULL,NULL,GENERAL OPERATING RULES,NULL,493GC,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,230,100,NULL,NULL
20100709040059I,09-JUL-10,KAILUA KONA,HI,KONA INTL AT KEAHOLE,INCIDENT,NONE,DESCENT,CESSNA,CE-172,CE-172-M,ABOVE IT ALL INC,NULL,AIR TAXI/COMMUTER,NULL,12215,0,0,LYCOMI,0-320 SERIES ,E2D   ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2762,800,NULL,NULL
20100710037549I,10-JUL-10,EAGLE CREEK,OR,SKYDIVE OREGON,INCIDENT,NONE,OTHER-SPECIFY,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,NONE ,0,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20100710037879I,10-JUL-10,VAN NUYS,CA,VAN NUYS,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,856AV,0,0,LYCOMI,O&VO-360 SER ,360   ,NULL,NULL,3000,420,NULL,NULL
20100710038519I,10-JUL-10,ROCHESTER,MN,ROCHESTER INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,HATZ,CB1,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,167Q ,0,0,LYCOMI,O-320-A2B    ,NULL,NULL,PRIVATE PILOT,154,40,NULL,NULL
20100710038739I,10-JUL-10,TULARE,CA,MEFFORD FIELD,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-20,PA-20-135,NULL,NULL,GENERAL OPERATING RULES,NULL,1571A,0,0,LYCOMI,0-290 SERIES ,NULL,NULL,COMMERCIAL PILOT,2000,5,NULL,NULL
20100710038769I,10-JUL-10,SAN JOSE,CA,REID-HILLVIEW OF SANTA CLARA COUNTY,INCIDENT,MINOR,GROUND-RAMP,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,54102,0,0,LYCOMI,0-320 SERIES ,NULL,1,PRIVATE PILOT,233,23,NULL,NULL
20100710039089I,10-JUL-10,ABINGDON,VA,VIRGINIA HIGHLANDS,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-337,CE-337-A,NULL,NULL,GENERAL OPERATING RULES,NULL,9KX  ,0,0,CONT M,IO-360 SER   ,NULL,2,PRIVATE PILOT,0,0,NULL,NULL
20100710042199I,10-JUL-10,JEAN,NV,JEAN,INCIDENT,MINOR,LANDING: ROLLOUT,NAVION,NAV-A,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,26AM ,0,0,CONT M,E225 SERIES  ,NULL,NULL,PRIVATE PILOT,600,400,NULL,NULL
20100711037149I,11-JUL-10,AMARILLO,TX,RIVER FALLS,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,VANS,RV-6,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,579DR,0,0,LYCOMI,IO-360-A1A   ,NULL,NULL,PRIVATE PILOT,470,161,NULL,NULL
20100711038499I,11-JUL-10,WESTFIELD,MA,BARNES MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,WACO,WACO-UPF,WACO-UPF-7,NULL,NULL,GENERAL OPERATING RULES,NULL,30130,0,0,CONT M,W670 SERIES  ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15706,258,NULL,NULL
20100711041129I,11-JUL-10,ILIAMNA,AK,ILIAMNA,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,DE HAVILLAND-BOMBARDIER,DHC-3,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,61FE ,0,0,P&W   ,R1340 SERIES ,NULL,NULL,PRIVATE PILOT,400,0,NULL,NULL
20100711041309I,11-JUL-10,CENTENNIAL,CO,CENTENNIAL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CIRRUS,CIRRUS-SR,CIRRUS-SR-22,NULL,NULL,GENERAL OPERATING RULES,NULL,520GS,0,0,CONT M,IO-550 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20100712038579I,12-JUL-10,DULUTH,MN,DULUTH INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,126AC,0,0,TCM   ,IO-360-ES    ,100234,1,COMMERCIAL PILOT,3550,2500,NULL,NULL
20100712038969I,12-JUL-10,YELLOW PINE,ID,JOHNSON CREEK,INCIDENT,MINOR,LANDING: APPROACH,CESSNA,CE-180,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3293D,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,20000,3500,NULL,NULL
20100712040329I,12-JUL-10,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,EUROPA,EUROPA,XS,NULL,NULL,GENERAL OPERATING RULES,NULL,914XL,0,0,ROTAX ,914          ,NULL,NULL,COMMERCIAL PILOT,450,23,NULL,NULL
20100712041429I,12-JUL-10,LIMESTONE,ME,LORING INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,805BX,0,0,ROTAX ,914          ,NULL,NULL,NULL,0,0,NULL,NULL
20100712051679I,12-JUL-10,PATTERSON,LA,HARRY P WILLIAMS MEMORIAL,INCIDENT,NONE,LANDING: APPROACH,BELL,BHT-206,BHT-206-L4,ROTORCRAFT LEASING COMPANY L L C,NULL,AIR TAXI/COMMUTER,NULL,523RL,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1819,573,NULL,NULL
20100713036869I,13-JUL-10,MILWAUKEE,WI,GENERAL MITCHELL INTL,INCIDENT,NONE,GROUND-RAMP,CANADAIR-BOMBARDIER,CHALLENGER,600,AIR WISCONSIN AIRLINES CORPORATION,NULL,AIR CARRIER/COMMERCIAL,NULL,430AW,0,1,GE    ,CF34 SERIES  ,NULL,NULL,NULL,0,0,NULL,NULL
20100713037429I,13-JUL-10,TOMBALL,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,TAXI,GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,HERITAGE AIRCRAFT SERVICES,NULL,GENERAL OPERATING RULES,NULL,412WW,0,0,NULL,NULL,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,21027,2041,NULL,NULL
20100713040449I,13-JUL-10,EVANSVILLE,IN,EVANSVILLE RGNL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BELL,BHT-407,NULL,AIR METHODS CORPORATION,NULL,AIR TAXI/COMMUTER,NULL,247SM,0,0,ALLISO,250 SER 250HP,NULL,1,NULL,0,0,NULL,NULL
20100713042719I,13-JUL-10,TITUSVILLE,FL,SPACE COAST RGNL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,AIRTRC,AT-504,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,173JH,0,0,P&W CA,PT6A-34AG    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3800,75,NULL,NULL
