aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20130127000399I,27-JAN-13,POMPANO BEACH,FL,POMPANO BEACH AIRPARK,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CESSNA,CE-441,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,599AS,0,0,AIRESE,TPE331 SERIES,-10   ,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7400,1600,NULL,NULL
20130127000619I,27-JAN-13,NORTH PLATTE,NE,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,INCIDENT,NONE,LANDING: APPROACH,RAYTHEON,1900,D,GREAT LAKES AVIATION LTD,NULL,AIR CARRIER/COMMERCIAL,NULL,254GL,0,0,P&W   ,PT6A SER     ,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3300,2100,NULL,NULL
20130127001109I,27-JAN-13,DETROIT,MI,DETROIT METROPOLITAN WAYNE COUNTY,INCIDENT,NONE,LANDING: ROLLOUT,AIRBUS,A319,114,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,371NB,0,0,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130128001239I,28-JAN-13,RICHMOND,VA,RICHMOND INTL,INCIDENT,NONE,CLIMB,LEARJET-BOMBARDIER,LEARJET 45,NULL,MARTINAIR INC,NULL,AIR TAXI/COMMUTER,NULL,41TF ,0,0,AIRESE,TFE731 SER   ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130128001989I,28-JAN-13,TALLAHASSEE,FL,TALLAHASSEE RGNL,INCIDENT,NONE,TAXI,PIPER,PA-28,PA-28-180,NULL,NULL,GENERAL OPERATING RULES,NULL,8245W,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,484,484,NULL,NULL
20130129000699I,29-JAN-13,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-300,NULL,FLIGHT INSPECTION SERVICES,NULL,AIR TAXI/COMMUTER,NULL,72   ,0,0,P&W CA,PT6A-60A     ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16000,5000,NULL,NULL
20130130001249I,30-JAN-13,CHARLOTTESVILLE,VA,CHARLOTTESVILLE-ALBEMARLE,INCIDENT,MINOR,LANDING: ROLLOUT,LEARJET-BOMBARDIER,LEARJET 45,NULL,MARTINAIR INC,NULL,AIR TAXI/COMMUTER,NULL,41TF ,0,0,AIRESE,TFE731 SER   ,NULL,1,COMMERCIAL PILOT,11808,1443,NULL,NULL
20130131000939I,31-JAN-13,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,EMBRAER,170,200,COMPASS AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,633CZ,0,0,GE    ,CF34-8E5     ,NULL,NULL,AIRLINE TRANSPORT,5780,3577,NULL,NULL
20130201000689I,01-FEB-13,BLOOMINGTON,IN,MONROE COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,586PU,0,0,CONT M,IO-360-ES    ,100234,1,STUDENT,51,51,NULL,NULL
20130201000909I,01-FEB-13,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-23,BE-23-C23,NULL,NULL,GENERAL OPERATING RULES,NULL,9298S,0,0,LYCOMI,O&VO-360 SER ,NULL,1,STUDENT,36,36,NULL,NULL
20130201001509I,01-FEB-13,AUGUSTA,KS,AUGUSTA MUNI,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,GULSTM,GA-AA,GA-AA-5B,NULL,NULL,GENERAL OPERATING RULES,NULL,81360,0,0,LYCOMI,IO-360-C1C6  ,RECIPR,NULL,PRIVATE PILOT,1500,563,NULL,NULL
20130201002519I,01-FEB-13,NULL,FL,NEW SMYRNA BEACH MUNI,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-34,PA-34-200,TRANS NORTHERN AIRWAYS INC,NULL,PILOT SCHOOLS,NULL,767PE,0,0,LYCOMI,I0360 SER    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130201003349I,01-FEB-13,BELEN,NM,ALEXANDER MUNI,INCIDENT,DESTROYED,GROUND-RAMP,CESSNA,CE-182,CE-182-P,NULL,NULL,GENERAL OPERATING RULES,NULL,182NL,0,0,CONT M,O-470 SERIES ,NULL,1,PRIVATE PILOT,2800,700,NULL,NULL
20130202000569I,02-FEB-13,MIDLAND,TX,MIDLAND INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-34,PA-34-200,NULL,NULL,NULL,NULL,XB-RG,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20130202000949I,02-FEB-13,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,LANDING: APPROACH,EMBRAER,ERJ-145,LR,AMERICAN EAGLE AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,614AE,0,0,ALLISO,AE 3007A     ,NULL,NULL,AIRLINE TRANSPORT,8800,1305,NULL,NULL
20130202001479I,02-FEB-13,EDEN PRAIRIE,MN,FLYING CLOUD,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,EVEKTOR,SPORTSTAR,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,821EV,0,0,ROTAX ,912ULS       ,NULL,1,NULL,220,190,NULL,NULL
20130202001659I,02-FEB-13,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-208,CE-208-B,NULL,NULL,GENERAL OPERATING RULES,NULL,707EM,0,0,P&W CA,PT6A-114A    ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130202001729I,02-FEB-13,LAKE HAVASU CITY,AZ,LAKE HAVASU CITY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,55586,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,1000,10,NULL,NULL
20130202002229I,02-FEB-13,FREDERICK,MD,FREDERICK MUNI,INCIDENT,NONE,LANDING: APPROACH,BEECH,BE-35,BE-35-S35,NULL,NULL,GENERAL OPERATING RULES,NULL,5770K,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,2527,1100,NULL,NULL
20130202002849I,02-FEB-13,TOMBALL,TX,DAVID WAYNE HOOKS MEMORIAL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-23,PA-23-160,UNITED FLIGHT SYSTEMS INC,NULL,PILOT SCHOOLS,NULL,4233P,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1190,12,NULL,NULL
20130203000629I,03-FEB-13,BESSEMER,AL,BESSEMER,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-L,NULL,NULL,GENERAL OPERATING RULES,NULL,3938Q,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3942,2126,NULL,NULL
20130203000739I,03-FEB-13,DAYTONA BEACH,FL,DAYTONA BEACH INTL,INCIDENT,MINOR,LANDING: APPROACH,BEECH,BE-76,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6717Y,0,0,LYCOMI,O&VO-360 SER ,O&VO-3,2,NULL,NULL,NULL,NULL,NULL
20130203001831I,03-FEB-13,NEW ORLEANS,LA,LAKEFRONT,INCIDENT,MINOR,TAXI,GULFSTREAM AEROSPACE,GULFSTREAM IV,NULL,TRANS-EXEC AIR SERVICE INC,NULL,AIR TAXI/COMMUTER,NULL,763DB,0,0,ROLLS-,TAY 611SER   ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12300,3750,NULL,NULL
20130203004089I,03-FEB-13,COLUMBUS,TX,ROBERT R WELLS JR,INCIDENT,MINOR,LANDING: TOUCHDOWN,NORTH WING,SPORT,XS,NULL,NULL,GENERAL OPERATING RULES,NULL,4724N,0,0,ROTAX ,582-99       ,NULL,NULL,STUDENT,28,28,NULL,NULL
20130204000719I,04-FEB-13,LABELLE,FL,LA BELLE MUNI,INCIDENT,MINOR,LANDING: APPROACH,AVIAT,AVIAT-A,AVIAT-A-1C,NULL,NULL,GENERAL OPERATING RULES,NULL,75WY ,0,0,LYCOMI,O-360-A1P    ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130204001899I,04-FEB-13,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,ERJ-145,XR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,12145,0,1,ALLISO,AE 3007A1/3  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130205001329I,05-FEB-13,SALISBURY,MD,SALISBURY-OCEAN CITY WICOMICO RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-310,CE-310-Q,NULL,NULL,GENERAL OPERATING RULES,NULL,7793Q,0,0,CONT M,I0-470 SERIES,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,31590,21,NULL,NULL
20130206001069I,06-FEB-13,LEESBURG,FL,LEESBURG INTL,INCIDENT,MINOR,LANDING: ROLLOUT,LANCAIR,LC-4,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9XW  ,0,0,WALTER,M601 SER     ,M601 S,NULL,NULL,NULL,NULL,NULL,NULL
20130207001319I,07-FEB-13,SALISBURY,MD,SALISBURY-OCEAN CITY WICOMICO RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-24,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7447P,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,COMMERCIAL PILOT,1987,1177,NULL,NULL
20130207001389I,07-FEB-13,ATLANTA,GA,NULL,INCIDENT,NONE,OTHER-SPECIFY,CANADAIR-BOMBARDIER,CHALLENGER,600,PSA AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,261PS,0,1,GE    ,CF34 SERIES  ,CF34-3,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,23000,6728,NULL,NULL
20130207001569I,07-FEB-13,FAIRFIELD,NJ,ESSEX COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-30,NULL,CENTURY AIR INC,NULL,PILOT SCHOOLS,NULL,7581Y,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1350,74,NULL,NULL
20130207001749I,07-FEB-13,GILA BEND,AZ,GILA BEND MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,FLIGHT QUEST AVIATION INC,NULL,PILOT SCHOOLS,NULL,442PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,STUDENT,30,30,NULL,NULL
20130207001849I,07-FEB-13,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,SUBSTANTIAL,GROUND-RAMP,CANADAIR-BOMBARDIER,CRJ900 REGIONAL JET,NULL,SKYWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,812SK,0,0,GE    ,CF34-8C5     ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130207001889I,07-FEB-13,LODI,CA,LODI,INCIDENT,MINOR,TAKEOFF: ROTATION,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,584HP,0,0,CONT M,IO 520 SERIES,NULL,2,PRIVATE PILOT,450,NULL,NULL,NULL
20130207001939I,07-FEB-13,ASHTABULA,OH,NORTHEAST OHIO RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-210,CE-210-D,NULL,NULL,GENERAL OPERATING RULES,NULL,3786Y,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,6968,30,NULL,NULL
20130207002312I,07-FEB-13,SANTA PAULA,CA,SANTA PAULA,INCIDENT,MINOR,LANDING: ROLLOUT,WACO,WACO-QCF,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,17445,0,0,CONT M,W670 SERIES  ,NULL,1,NULL,NULL,NULL,NULL,NULL
20130207007029I,07-FEB-13,ARLINGTON,TX,ARLINGTON MUNI,INCIDENT,NONE,LANDING: ROLLOUT,CESSNA,CE-172,CE-172-F,NULL,NULL,GENERAL OPERATING RULES,NULL,7920U,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,360,360,NULL,NULL
20130208001099I,08-FEB-13,CLEARWATER,FL,ST PETERSBURG-CLEARWATER INTL,INCIDENT,NONE,LANDING: TOUCHDOWN,PIPER,PA-28,PA-28-181,NULL,NULL,PILOT SCHOOLS,NULL,9285G,0,0,NULL,NULL,NULL,NULL,STUDENT,35,35,NULL,NULL
20130208001999I,08-FEB-13,BROOKSVILLE,FL,HERNANDO COUNTY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,30FK ,0,0,LYCOMI,IO-360-A1A   ,NULL,NULL,PRIVATE PILOT,1816,35,NULL,NULL
20130208003279I,08-FEB-13,DOTHAN,AL,DOTHAN RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-182,CE-182-R,NULL,NULL,GENERAL OPERATING RULES,NULL,737FY,0,0,LYCOMI,0-540 SERIES ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,18200,125,NULL,NULL
20130209001959I,09-FEB-13,BESSEMER,AL,BESSEMER,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-L,NULL,NULL,GENERAL OPERATING RULES,NULL,1667X,0,0,CONT M,IO 520 SERIES,RECIPR,1,PRIVATE PILOT,1250,750,NULL,NULL
20130210001309I,10-FEB-13,ALBEMARLE,NC,STANLY COUNTY,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,LANCAIR,LC-235,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,668L ,0,0,LYCOMI,0-320 SERIES ,E2D   ,NULL,PRIVATE PILOT,1892,121,NULL,NULL
20130210001619I,10-FEB-13,THIEF RIVER FALLS,MN,THIEF RIVER FALLS RGNL,INCIDENT,MINOR,LANDING: ROLLOUT,SWEARINGEN-FAIRCHILD,SA-227,SA-227-AC,BUSINESS AVIATION COURIER INC,NULL,AIR TAXI/COMMUTER,NULL,3116N,0,0,GARRET,TPE331-11U   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3047,485,NULL,NULL
20130211002429I,11-FEB-13,TEMPLETON,CA,NULL,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,HUMMEL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,144HV,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,100,5,NULL,NULL
20130212001009I,12-FEB-13,DELAND,FL,DELAND MUNI-SIDNEY H TAYLOR FIELD,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,8172 ,0,0,LYCOMI,IO-320 SERIES,NULL,NULL,COMMERCIAL PILOT,1700,3,NULL,NULL
20130212001439I,12-FEB-13,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,LEARJET-BOMBARDIER,LEARJET 45,NULL,VOYAGER JET CENTER LLC,NULL,AIR TAXI/COMMUTER,NULL,930TC,0,0,ALLIED,TFE 731-2B   ,NULL,1,AIRLINE TRANSPORT,10600,450,NULL,NULL
20130212001559I,12-FEB-13,MOUNT AIRY,NC,MOUNT AIRY/SURRY COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-180,NULL,NULL,GENERAL OPERATING RULES,NULL,7609J,0,0,LYCOMI,I0360 SER    ,NULL,NULL,PRIVATE PILOT,200,150,NULL,NULL
20130212012039I,12-FEB-13,LOUISVILLE,KY,LOUISVILLE INTL-STANDIFORD FIELD,INCIDENT,MINOR,DESCENT,AIRBUS,A300,F4-600,UNITED PARCEL SERVICE CO,NULL,AIR CARRIER/COMMERCIAL,NULL,166UP,0,0,P & W ,PW4158       ,P1535 ,NULL,AIRLINE TRANSPORT,5446,3118,NULL,NULL
20130213001829I,13-FEB-13,ONTARIO,CA,ONTARIO INTL,INCIDENT,SUBSTANTIAL,TAXI,CESSNA,CE-208,CE-208-B,WEST AIR INC,NULL,AIR TAXI/COMMUTER,NULL,846FE,0,0,P&W   ,PT6A SERIES  ,UNKNOW,1,AIRLINE TRANSPORT,19000,80,NULL,NULL
20130213003509I,13-FEB-13,STOCKTON,CA,STOCKTON METROPOLITAN,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,BEECH,BE-58,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,7MG  ,0,0,CONT M,IO 520 SERIES,NULL,2,PRIVATE PILOT FLIGHT INSTRUCTOR,2151,35,NULL,NULL
20130214001199I,14-FEB-13,WACO,TX,WACO RGNL,INCIDENT,SUBSTANTIAL,TAKEOFF: CLIMB OUT,BEECH,BE-90,BE-90-C90A,NULL,NULL,GENERAL OPERATING RULES,NULL,734CB,0,0,P&W   ,PT6A SER     ,135A  ,2,COMMERCIAL PILOT,9000,1000,NULL,NULL
20130214001429I,14-FEB-13,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,NONE,TAKEOFF: ROTATION,LEARJET-BOMBARDIER,LEARJET 35,A,JETLOGISTICS INC,NULL,AIR TAXI/COMMUTER,NULL,38PS ,0,0,GARRET,TFE 731 SER  ,NULL,2,AIRLINE TRANSPORT,3338,336,NULL,NULL
20130214001529I,14-FEB-13,HILLSVILLE,VA,TWIN COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-F,NULL,NULL,GENERAL OPERATING RULES,NULL,8843U,0,0,CONT M,IO 520 SERIES,NULL,1,STUDENT,69,69,NULL,NULL
20130214002559I,14-FEB-13,PINE MOUNTAIN,GA,HARRIS COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-200,NULL,NULL,GENERAL OPERATING RULES,NULL,4984S,0,0,LYCOMI,I0360 SER    ,UNK   ,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130215001949I,15-FEB-13,RED WING,MN,RED WING RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,9232V,0,0,LYCOMI,O&VO-360 SER ,NULL,1,PRIVATE PILOT,168,19,NULL,NULL
20130215002019I,15-FEB-13,OIL TROUGH,AR,NULL,INCIDENT,MINOR,MANEUVER,AIRTRC,AT-400,NULL,BARBER FLYING SERVICE LLC,NULL,AGRICULTURAL,NULL,400ZR,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,14000,9000,NULL,NULL
20130215002109I,15-FEB-13,HAMILTON,MS,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,51627,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,NULL,NULL,NULL,NULL
20130216001359I,16-FEB-13,WAUKESHA,WI,WAUKESHA COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-180,CE-180-A,NULL,NULL,GENERAL OPERATING RULES,NULL,392PT,0,0,CONT M,IO-470 SER   ,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11200,10,NULL,NULL
20130216001419I,16-FEB-13,ZELLWOOD,FL,ORLANDO NORTH AIRPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-206,CE-206-P206,NULL,NULL,GENERAL OPERATING RULES,NULL,442SS,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,2000,106,NULL,NULL
20130216001549I,16-FEB-13,TETERBORO,NJ,TETERBORO,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-36,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,1436A,0,0,CONT M,IO-550-B     ,NULL,1,PRIVATE PILOT,350,200,NULL,NULL
20130216002699I,16-FEB-13,MOUNT STERLING,KY,MOUNT STERLING-MONTGOMERY COUNTY,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-R,NULL,NULL,GENERAL OPERATING RULES,NULL,426EP,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,58,58,NULL,NULL
20130216003179I,16-FEB-13,OCEANSIDE,CA,OCEANSIDE MUNI,INCIDENT,NONE,DESCENT,PACAERO,750XL,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,750DZ,0,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
20130216004379I,16-FEB-13,SKIATOOK,OK,SKIATOOK MUNI,INCIDENT,MINOR,TAXI,CESSNA,CE-177,CE-177-RG,NULL,NULL,GENERAL OPERATING RULES,NULL,2533V,0,0,LYCOMI,IO-360-A1B6D ,NULL,1,PRIVATE PILOT,1157,872,NULL,NULL
20130217002169I,17-FEB-13,DENVER,CO,DENVER INTL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,EMBRAER,170,200,COMPASS AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,633CZ,0,0,GE    ,CF34-8E5     ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,7500,NULL,NULL,NULL
20130217002329I,17-FEB-13,SANTA YNEZ,CA,SANTA YNEZ,INCIDENT,MINOR,LANDING: ROLLOUT,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,409W ,0,0,ROTAX ,912ULS       ,NULL,1,PRIVATE PILOT,501,94,NULL,NULL
20130217002969I,17-FEB-13,NULL,NULL,CHICAGO O'HARE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,747,400,"UNITED AIRLINES, INC.",NULL,AIR CARRIER/COMMERCIAL,NULL,119UA,0,1,P&W   ,PW4000 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20130217003129I,17-FEB-13,HENDERSON,NV,HENDERSON EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,KITFOX,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,573TB,0,0,ROTAX ,912UL        ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20130218002159I,18-FEB-13,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,EMBRAER,170,200,COMPASS AIRLINES LLC,NULL,AIR CARRIER/COMMERCIAL,NULL,604CZ,0,0,GE    ,CF34-8E5     ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20130218002219I,18-FEB-13,ESSEX,MD,ESSEX SKYPARK,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9799R,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,1072,180,NULL,NULL
20130218002379I,18-FEB-13,PHOENIX,AZ,PHOENIX SKY HARBOR INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,DASSAULT AVIATION,NULL,NULL,CLAY LACY AVIATION INC,NULL,GENERAL OPERATING RULES,NULL,510CT,0,0,P&W CA,PW308C       ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16000,400,NULL,NULL
20130218002449I,18-FEB-13,HAYWARD,CA,HAYWARD EXECUTIVE,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,64204,0,0,LYCOMI,0-320 SERIES ,L11578,1,STUDENT,43,43,NULL,NULL
20130218002659I,18-FEB-13,PORT ALSWORTH,AK,NULL,INCIDENT,MINOR,TAXI,PIPER,PA-18,PA-18-150,NULL,NULL,GENERAL OPERATING RULES,NULL,70714,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,PRIVATE PILOT,600,400,NULL,NULL
20130218003139I,18-FEB-13,JEAN,NV,JEAN,INCIDENT,MINOR,LANDING: TOUCHDOWN,LONGEZ,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,398JM,0,0,LYCOMI,O-235-L2C    ,NULL,NULL,COMMERCIAL PILOT,915,13,NULL,NULL
20130219001639I,19-FEB-13,MERRITT ISLAND,FL,MERRITT ISLAND,INCIDENT,SUBSTANTIAL,OTHER-SPECIFY,PIPER,PA-60,PA-60-601,NULL,NULL,GENERAL OPERATING RULES,NULL,601HM,0,0,LYCOMI,IO-540 SER   ,IO-540,NULL,COMMERCIAL PILOT,4000,350,NULL,NULL
20130219002309I,19-FEB-13,NEW SMYRNA BEACH,FL,NEW SMYRNA BEACH MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-76,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,6632D,0,0,LYCOMI,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20000,1000,NULL,NULL
20130219002479I,19-FEB-13,SAVANNAH,GA,SAVANNAH/HILTON HEAD INTL,INCIDENT,MINOR,LANDING: ROLLOUT,MCDONNELL-DOUGLAS-BOEING,DC-9,51,DELTA AIR LINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,770NC,0,0,P & W ,JT8D-17 SER  ,NULL,NULL,COMMERCIAL PILOT,9126,154,NULL,NULL
20130220001609I,20-FEB-13,RUTHERFORDTON,NC,RUTHERFORD CO - MARCHMAN FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-K,NULL,NULL,GENERAL OPERATING RULES,NULL,210Y ,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,1925,1700,NULL,NULL
20130221001539I,21-FEB-13,BRIDGEPORT,CT,IGOR I SIKORSKY MEMORIAL,INCIDENT,MINOR,TAKEOFF: ROTATION,LIBERTY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,572XL,0,0,CONT M,IOF-240-B    ,NULL,NULL,PRIVATE PILOT,220,30,NULL,NULL
20130221002039I,21-FEB-13,NEW YORK,NY,JOHN F KENNEDY INTL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,SWEARINGEN-FAIRCHILD,SA-226,SA-226-AT,MCNEELY CHARTER SERVICE INC,NULL,GENERAL OPERATING RULES,NULL,120SC,0,0,AIRESE,TPE331-6-251M,NULL,NULL,AIRLINE TRANSPORT,10307,326,NULL,NULL
