aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20120722016299I,22-JUL-12,COSHOCTON,OH,RICHARD DOWNING,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,PIPER,PA-38,PA-38-112,NULL,NULL,GENERAL OPERATING RULES,NULL,528W ,0,0,LYCOMI,0-235 SERIES ,L2C   ,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,40000,500,NULL,NULL
20120722016879I,22-JUL-12,TALKEETNA,AK,TALKEETNA,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DE HAVILLAND-BOMBARDIER,DHC-2,DHC-2-MKI,SHELDON AIR SERVICE LLC,NULL,AIR TAXI/COMMUTER,NULL,93DG ,0,0,P&W   ,R-985 SERIES ,AN-14B,NULL,COMMERCIAL PILOT,13000,2000,NULL,NULL
20120723015249I,23-JUL-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,LANDING: APPROACH,CESSNA,CE-210,CE-210-L,FLIGHT EXPRESS INC,NULL,AIR TAXI/COMMUTER,NULL,59141,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,5200,2100,NULL,NULL
20120723016079I,23-JUL-12,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,MINOR,LANDING: APPROACH,BOEING,737,300QC,SOUTHWEST AIRLINES CO,NULL,AIR CARRIER/COMMERCIAL,NULL,664WN,0,0,GE    ,CFM56 SERIES ,NULL,NULL,NULL,23044,23044,NULL,NULL
20120723017819I,23-JUL-12,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,BOEING,737,800,AMERICAN AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,919AN,0,1,CFM IN,CFM56 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120723018959I,23-JUL-12,NEW BRAUNFELS,TX,NEW BRAUNFELS MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-C33A,NULL,NULL,GENERAL OPERATING RULES,NULL,9493S,0,0,CONT M,IO 520 SERIES,NULL,NULL,AIRLINE TRANSPORT,4200,976,NULL,NULL
20120723021899I,23-JUL-12,NORTHWAY,AK,NORTHWAY,INCIDENT,MINOR,TAXI,GULSTM,GA-44,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,47C  ,0,0,LYCOMI,R680E SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,25000,NULL,NULL,NULL
20120723023339I,23-JUL-12,NULL,AK,NULL,INCIDENT,MINOR,TAXI,CESSNA,CE-180,CE-180-K,NULL,NULL,GENERAL OPERATING RULES,NULL,2966K,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,1500,1100,NULL,NULL
20120724014569I,24-JUL-12,BOULDER CITY,NV,NULL,INCIDENT,MINOR,LANDING: ROLLOUT,PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,164RW,0,1,CUBCRA,CC340        ,NULL,NULL,PRIVATE PILOT,3500,13,NULL,NULL
20120724014639I,24-JUL-12,CASSELBERRY,FL,PRAIRIE LAKE PVT RES SP MOORING FACILITY,INCIDENT,MINOR,TAXI,PIPER,PA-J3C,PA-J3C-65,NULL,NULL,GENERAL OPERATING RULES,NULL,42263,0,0,CONT M,A&C65 SERIES ,75    ,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,8500,400,NULL,NULL
20120724015629I,24-JUL-12,WAUKON,IA,NULL,INCIDENT,MINOR,OTHER-SPECIFY,GARLIK,GARLIK-OH58,GARLIK-OH-58C,KLINKENBORG AERIAL SPRAYING AND SEEDING INC,NULL,AGRICULTURAL,NULL,8092J,0,0,ALLISO,T63 SERIES   ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,9800,1000,NULL,NULL
20120724015939I,24-JUL-12,NULL,CO,MEADOW LAKE,INCIDENT,MINOR,TAXI,PITTS,PITTS-S2,PITTS-S2-C,NULL,NULL,GENERAL OPERATING RULES,NULL,19FC ,0,0,LYCOMI,AEIO-540 SER ,NULL,NULL,AIRLINE TRANSPORT,5000,1500,NULL,NULL
20120724017069I,24-JUL-12,CAHOKIA,IL,ST LOUIS DOWNTOWN,INCIDENT,NONE,TAKEOFF: CLIMB OUT,DIAMOND,DIAMOND-20,DIAMOND-20-C1,ST LOUIS UNIVERSITY,NULL,GENERAL OPERATING RULES,NULL,620PC,0,0,CONT M,IO-240-B     ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,396,33,NULL,NULL
20120725014549I,25-JUL-12,EUREKA,IL,NULL,INCIDENT,MINOR,CLIMB,AIRTRC,AT-402,AT-402-B,SCHERTZ AERIAL SERVICE INC,NULL,AGRICULTURAL,NULL,8526L,0,0,P&W   ,PT6A SERIES  ,NULL,NULL,AIRLINE TRANSPORT,11000,8000,NULL,NULL
20120725014599I,25-JUL-12,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: APPROACH,NAMER,SNJ-5,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,3725G,0,0,P&W   ,R1340 SERIES ,NULL,NULL,COMMERCIAL PILOT,2230,650,NULL,NULL
20120725014709I,25-JUL-12,ADDISON,TX,ADDISON,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,4845W,0,0,CONT M,TSIO-520-P   ,NULL,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20120725015299I,25-JUL-12,HILLSBORO,OR,PORTLAND-HILLSBORO,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-152,NULL,HILLSBORO AVIATION INC,NULL,PILOT SCHOOLS,NULL,49824,0,0,LYCOMI,0-235 SERIES ,NULL,1,STUDENT,26,26,NULL,NULL
20120725015329I,25-JUL-12,CHATHAM,MA,CHATHAM MUNI,INCIDENT,NONE,OTHER-SPECIFY,CESSNA,CE-182,NULL,NULL,NULL,PARACHUTE JUMPING,NULL,6214A,0,1,CONT M,O-470 SERIES ,NULL,1,NULL,NULL,NULL,NULL,NULL
20120725016389I,25-JUL-12,OMAHA,NE,MILLARD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,315AR,0,0,CONT M,IO-360-ES    ,NULL,1,PRIVATE PILOT,177,26,NULL,NULL
20120725017829I,25-JUL-12,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,NONE,TAXI,EMBRAER,ERJ-145,XR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,14105,0,1,ROLLS-,AE3007 SER   ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120726016139I,26-JUL-12,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,NONE,MANEUVER,CHAMP,CHAMP-8,CHAMP-8-KCAB,PILOT SERVICES CORP,NULL,GENERAL OPERATING RULES,NULL,60GK ,0,0,LYC   ,AEIO         ,360-HI,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,23000,6000,NULL,NULL
20120726016339I,26-JUL-12,CRESWELL,OR,HOBBY FIELD,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-P210N,NULL,NULL,GENERAL OPERATING RULES,NULL,26859,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,3633,2625,NULL,NULL
20120726016379I,26-JUL-12,NULL,NULL,GRIFFITH-MERRILLVILLE,INCIDENT,SUBSTANTIAL,LANDING: ROLLOUT,PIPER,PA-28,PA-28-161,GRIFFITH AVIATION,NULL,PILOT SCHOOLS,NULL,4358T,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120726017189I,26-JUL-12,HARRISON,AR,BOONE COUNTY,INCIDENT,NONE,DESCENT,PILATS,PC-12,PC-12-45,SEAPORT AIRLINES INC,NULL,AIR TAXI/COMMUTER,NULL,935SP,0,1,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,2700,1700,NULL,NULL
20120726018569I,26-JUL-12,CLINTON,WA,NULL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,VANS,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,611RV,0,1,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,196,44,NULL,NULL
20120727014589I,27-JUL-12,OSHKOSH,WI,WITTMAN RGNL,INCIDENT,MINOR,LANDING: APPROACH,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9168P,0,0,ROTAX ,912S         ,NULL,NULL,PRIVATE PILOT,750,610,NULL,NULL
20120727015719I,27-JUL-12,SHIRLEY,NY,BROOKHAVEN,INCIDENT,MINOR,LANDING: TOUCHDOWN,AERONCA,AR-58,AR-58-O58B,NULL,NULL,GENERAL OPERATING RULES,NULL,25098,0,0,CONT M,A&C65 SERIES ,NULL,NULL,PRIVATE PILOT,450,20,NULL,NULL
20120727018409I,27-JUL-12,FORT WORTH,TX,FORT WORTH SPINKS,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,CESSNA,CE-210,CE-210-B,NULL,NULL,GENERAL OPERATING RULES,NULL,9571X,0,0,CONT M,IO-470 SER   ,IO-470,1,PRIVATE PILOT,730,496,NULL,NULL
20120727021089I,27-JUL-12,SOUTH SAINT PAUL,MN,SOUTH ST PAUL MUNI-RICHARD E FLEMING FLD,INCIDENT,MINOR,TAXI,AEROPRO,EUROFOX,LSA,NULL,NULL,GENERAL OPERATING RULES,NULL,416E ,0,0,ROTAX ,912ULS       ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,1860,350,NULL,NULL
20120727026599I,27-JUL-12,JOHNSTOWN,PA,JOHN MURTHA JOHNSTOWN-CAMBRIA CO,INCIDENT,MINOR,LANDING: TOUCHDOWN,LEARJET-BOMBARDIER,LEARJET 35,A,KALITTA CHARTERS LLC,NULL,AIR TAXI/COMMUTER,NULL,298CK,0,0,ALLIED,TFE 731-2B   ,NULL,2,AIRLINE TRANSPORT,30000,103,NULL,NULL
20120728014679I,28-JUL-12,SPANISH FORK,UT,SPANISH FORK-SPRINGVILLE,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,NULL,GENERAL OPERATING RULES,NULL,9138V,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,1580,449,NULL,NULL
20120728015389I,28-JUL-12,WISCASSET,ME,WISCASSET,INCIDENT,MINOR,LANDING: TOUCHDOWN,GOLDEN CIRCLE,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,5619Z,0,0,ROTAX ,582DCDI      ,NULL,NULL,PRIVATE PILOT,191,30,NULL,NULL
20120728015919I,28-JUL-12,CHARLESTON,WV,YEAGER,INCIDENT,MINOR,TAKEOFF: ROTATION,SAAB,340,B,COLGAN AIR INC,NULL,AIR CARRIER/COMMERCIAL,NULL,249CJ,0,0,GE    ,CT7-SER      ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120728018139I,28-JUL-12,KING SALMON,AK,KING SALMON,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-185,CE-185-F,NULL,NULL,GENERAL OPERATING RULES,NULL,87ST ,0,0,CONT M,IO 520 SERIES,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120729013549I,29-JUL-12,BALTIMORE,MD,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,DE HAVILLAND-BOMBARDIER,DASH 8,NULL,CHAMPLAIN ENTERPRISES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,857CA,0,0,P&W CA,PW123        ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,3494,1326,NULL,NULL
20120729015689I,29-JUL-12,MOLALLA,OR,MULINO STATE,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-M35,NULL,NULL,GENERAL OPERATING RULES,NULL,9817R,0,0,CONT M,I0-470 SERIES,NULL,1,PRIVATE PILOT,1266,675,NULL,NULL
20120729017229I,29-JUL-12,GRIFFITH,IN,GRIFFITH-MERRILLVILLE,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-23,BE-23-A24R,NULL,NULL,GENERAL OPERATING RULES,NULL,8029R,0,0,LYCOMI,I0360 SER    ,A1B   ,1,NULL,NULL,NULL,NULL,NULL
20120729019409I,29-JUL-12,DETROIT,MI,COLEMAN A. YOUNG MUNI,INCIDENT,MINOR,LANDING: TOUCHDOWN,NAMER,AT-6,AT-6-G,NULL,NULL,GENERAL OPERATING RULES,NULL,747JE,0,0,P&W   ,R1340 SERIES ,NULL,NULL,PRIVATE PILOT,1350,60,NULL,NULL
20120729026169I,29-JUL-12,WATERFORD,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,TAXI,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,NULL,AIR TAXI/COMMUTER,NULL,643QS,0,0,P&W CA,PW545 SER    ,NULL,2,NULL,NULL,NULL,NULL,NULL
20120730014999I,30-JUL-12,PUNTA GORDA,FL,PUNTA GORDA,INCIDENT,SUBSTANTIAL,LANDING: TOUCHDOWN,FLIGHT DESIGN,CT,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,541CT,0,0,ROTAX ,912ULS       ,NULL,1,PRIVATE PILOT,3000,27,NULL,NULL
20120730015409I,30-JUL-12,STATESVILLE,NC,STATESVILLE RGNL,INCIDENT,MINOR,LANDING: TOUCHDOWN,MOONEY,M-20,M-20-E,NULL,NULL,GENERAL OPERATING RULES,NULL,9501V,0,0,LYCOMI,I0360 SER    ,NULL,1,COMMERCIAL PILOT,650,100,NULL,NULL
20120730016259I,30-JUL-12,COLUMBUS,OH,COLUMBUS,INCIDENT,MINOR,TAXI,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,654RA,0,0,AMA/EX,UNKNOWN ENG  ,NULL,NULL,PRIVATE PILOT,9000,1000,NULL,NULL
20120730016729I,30-JUL-12,HOMER,AK,HOMER,INCIDENT,MINOR,LANDING: ROLLOUT,BLANCA,BL-8,BL-8-KCAB,NULL,NULL,GENERAL OPERATING RULES,NULL,5026B,0,0,LYCOMI,AEIO-360 SER ,NULL,1,AIRLINE TRANSPORT,11349,20,NULL,NULL
20120730017709I,30-JUL-12,NULL,NULL,NULL,INCIDENT,MINOR,TAKEOFF: ROTATION,BOEING,767,200,AIR TRANSPORT INTERNATIONAL INC,NULL,AIR CARRIER/COMMERCIAL,NULL,312AA,0,0,GE    ,CF6-80A      ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,NULL,NULL,NULL,NULL
20120731014969I,31-JUL-12,MOBILE,AL,MOBILE DOWNTOWN,INCIDENT,MINOR,TAKEOFF: CLIMB OUT,MOONEY,M-20,M-20-J,NULL,NULL,GENERAL OPERATING RULES,NULL,9899A,0,0,LYCOMI,I0360 SER A&C,NULL,1,PRIVATE PILOT,482,237,NULL,NULL
20120801015419I,01-AUG-12,MONTAUK,NY,MONTAUK,INCIDENT,MINOR,LANDING: ROLLOUT,CESSNA,CE-195,CE-195-B,NULL,NULL,GENERAL OPERATING RULES,NULL,195LC,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,10443,275,NULL,NULL
20120801016569I,01-AUG-12,FALLBROOK,CA,FALLBROOK COMMUNITY AIRPARK,INCIDENT,MINOR,LANDING: ROLLOUT,BEECH,BE-55,BE-55-D55,NULL,NULL,GENERAL OPERATING RULES,NULL,554LR,0,0,CONT M,IO 520 SERIES,NULL,2,AIRLINE TRANSPORT,NULL,NULL,NULL,NULL
20120801018719I,01-AUG-12,FARMINGTON,PA,NEMACOLIN,INCIDENT,MINOR,LANDING: TOUCHDOWN,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,787FL,0,0,JABIRU,3300         ,NULL,1,AIRLINE TRANSPORT,3823,40,NULL,NULL
20120802017169I,02-AUG-12,GALVESTON,TX,SCHOLES INTL AT GALVESTON,INCIDENT,MINOR,LANDING: TOUCHDOWN,BEECH,BE-35,BE-35-S35,NULL,NULL,GENERAL OPERATING RULES,NULL,5874J,0,0,CONT M,IO 520 SERIES,NULL,1,COMMERCIAL PILOT,360,NULL,NULL,NULL
20120802017449I,02-AUG-12,DELAND,FL,BOB LEE FLIGHT STRIP,INCIDENT,DESTROYED,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,ULTRALIGHT VEHICLES,NULL,NONE ,0,0,ROTEX ,447          ,UNKNOW,NULL,NULL,40,40,NULL,NULL
20120802020171I,02-AUG-12,SELDOVIA,AK,SELDOVIA,INCIDENT,MINOR,TAXI,CESSNA,CE-172,CE-172-M,NULL,NULL,GENERAL OPERATING RULES,NULL,61684,0,0,LYCOMI,0-320 SERIES ,NULL,1,COMMERCIAL PILOT,2000,1500,NULL,NULL
20120803015729I,03-AUG-12,DENTON,TX,DENTON MUNI,INCIDENT,MINOR,TAXI,PIPER,PA-34,PA-34-200,US AVIATION GROUP,NULL,PILOT SCHOOLS,NULL,5049T,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1140,338,NULL,NULL
20120803016329I,03-AUG-12,PORTLAND,OR,PORTLAND INTL,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-31,PA-31-350,AMERIFLIGHT LLC,NULL,AIR TAXI/COMMUTER,NULL,42076,0,0,LYCOMI,TI0-540 SER  ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,5515,1023,NULL,NULL
20120804015779I,04-AUG-12,DEER PARK,WA,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,LUSCMB,LL-8,LL-8-A,NULL,NULL,GENERAL OPERATING RULES,NULL,72058,0,0,CONT M,A&C65 SERIES ,NULL,1,COMMERCIAL PILOT,1663,83,NULL,NULL
20120804016319I,04-AUG-12,PHOENIX,AZ,PHOENIX DEER VALLEY,INCIDENT,MINOR,LANDING: APPROACH,PIPER,PA-28,PA-28-181,NULL,NULL,PILOT SCHOOLS,NULL,928PA,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,PRIVATE PILOT,177,175,NULL,NULL
20120804016399I,04-AUG-12,CRETE,NE,CRETE MUNI,INCIDENT,MINOR,DESCENT,CESSNA,CE-182,CE-182-C,NULL,NULL,GENERAL OPERATING RULES,NULL,8621T,0,0,CONT M,O-470 SERIES ,NULL,1,COMMERCIAL PILOT,269,20,NULL,NULL
20120804019429I,04-AUG-12,WATERFORD,MI,OAKLAND COUNTY INTL,INCIDENT,MINOR,LANDING: ROLLOUT,COZY,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,57AM ,0,0,LYCOMI,O&VO-360 SER ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,4839,NULL,NULL,NULL
20120805015059I,05-AUG-12,KALISPELL,MT,GLACIER PARK INTL,INCIDENT,MINOR,LANDING: APPROACH,ACMNDR,ACMNDR-200,ACMNDR-200-D,NULL,NULL,GENERAL OPERATING RULES,NULL,2905T,0,0,CONT M,IO 520 SERIES,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,34000,100,NULL,NULL
20120805015909I,05-AUG-12,BRAINARD,MN,NULL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-11,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,72WK ,0,0,CUBCRA,CC340        ,CC340 ,NULL,COMMERCIAL PILOT,2538,15,NULL,NULL
20120805016279I,05-AUG-12,ELKHART,IA,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,CESSNA,CE-172,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,4254F,0,0,CONT M,0-300 SER    ,NULL,1,PRIVATE PILOT,376,8,NULL,NULL
20120805016499I,05-AUG-12,FULLERTON,CA,FULLERTON MUNI,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-172,CE-172-P,NULL,NULL,GENERAL OPERATING RULES,NULL,9964L,0,0,LYCOMI,0-320 SERIES ,NULL,1,STUDENT,20,20,NULL,NULL
20120805017309I,05-AUG-12,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,SUBSTANTIAL,GROUND-RAMP,BOEING,747,400,KLM ROYAL DUTCH AIRLINES,NULL,FOREIGN AIR CARRIER,NULL,PHBFO,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20120805017469I,05-AUG-12,NULL,TX,DALLAS/FORT WORTH INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-28R,PA-28R-180,NULL,NULL,GENERAL OPERATING RULES,NULL,4665J,0,0,LYCOMI,I0360 SER    ,NULL,NULL,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20120805018919I,05-AUG-12,SAN ANTONIO,TX,SAN ANTONIO INTL,INCIDENT,MINOR,LANDING: APPROACH,BELL,BHT-407,NULL,PHI INC,NULL,AIR TAXI/COMMUTER,NULL,429PH,0,0,ROLLS-,250-C47B     ,NULL,1,COMMERCIAL PILOT,3308,668,NULL,NULL
20120805019449I,05-AUG-12,RAPID CITY,SD,NULL,INCIDENT,NONE,CRUISE-LEVEL FLIGHT,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,142JL,0,0,BOMBAR,ROTAX (ALL)  ,503   ,NULL,PRIVATE PILOT,1310,723,NULL,NULL
20120805019699I,05-AUG-12,FORT LAUDERDALE,FL,FORT LAUDERDALE EXECUTIVE,INCIDENT,MINOR,MANEUVER,PIPER,PA-34,PA-34-200,NULL,NULL,GENERAL OPERATING RULES,NULL,55223,0,0,LYCOMI,I0360 SER    ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11450,700,NULL,NULL
20120805019979I,05-AUG-12,FARMINGTON,PA,NEMACOLIN,INCIDENT,MINOR,LANDING: ROLLOUT,VANS,RV-7,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,514SV,0,0,MATTIT,IO-360       ,NULL,NULL,PRIVATE PILOT,620,100,NULL,NULL
20120806016269I,06-AUG-12,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,NONE,TAKEOFF: CLIMB OUT,CIRRUS,CIRRUS-SR,CIRRUS-SR-20,NULL,NULL,GENERAL OPERATING RULES,NULL,89CD ,0,0,CONT M,IO-360 SER   ,ES    ,1,PRIVATE PILOT,400,200,NULL,NULL
20120806016489I,06-AUG-12,DEER VALLEY,AZ,PHOENIX DEER VALLEY,INCIDENT,NONE,DESCENT,PIPER,PA-28,PA-28-181,NULL,NULL,PILOT SCHOOLS,NULL,296PA,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,2500,NULL,NULL
20120806017629I,06-AUG-12,EL PASO,TX,EL PASO INTL,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-421,CE-421-C,NULL,NULL,GENERAL OPERATING RULES,NULL,87532,0,0,CONT M,GTSIO-520-C  ,NULL,2,UNKNOWN/FOREIGN,3600,NULL,NULL,NULL
20120806019989I,06-AUG-12,COLUMBUS,TX,ROBERT R WELLS JR,INCIDENT,MINOR,LANDING: TOUCHDOWN,CESSNA,CE-210,CE-210-T210N,NULL,NULL,GENERAL OPERATING RULES,NULL,9461Y,0,0,CONT M,TSIO-520 SER ,NULL,1,PRIVATE PILOT,3900,200,NULL,NULL
20120806028859I,06-AUG-12,BRIDGEHAMPTON,NY,NULL,INCIDENT,NONE,DESCENT,ROCKWELL,SABRELINER,NULL,NULL,NULL,FOREIGN AIR CARRIER,NULL,XASPM,0,0,NULL,NULL,NULL,NULL,UNKNOWN/FOREIGN,NULL,NULL,NULL,NULL
20120807016409I,07-AUG-12,SCOTTSDALE,AZ,SCOTTSDALE,INCIDENT,MINOR,LANDING: TOUCHDOWN,PIPER,PA-44,PA-44-180,NULL,NULL,GENERAL OPERATING RULES,NULL,826AT,0,0,LYCOMI,O-360 SERIES ,NULL,NULL,PRIVATE PILOT FLIGHT INSTRUCTOR,268,268,NULL,NULL
20120807018749I,07-AUG-12,LOCK HAVEN,PA,WILLIAM T. PIPER MEMORIAL,INCIDENT,MINOR,TAKEOFF: DEPARTURE,CESSNA,CE-182,CE-182-TR,NULL,NULL,GENERAL OPERATING RULES,NULL,182BL,0,0,LYCOMI,0-540 SERIES ,NULL,1,PRIVATE PILOT,760,255,NULL,NULL
20120807019459I,07-AUG-12,PIEDMONT,OH,WHEELING OHIO CO,INCIDENT,MINOR,CLIMB,NULL,NULL,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,214AX,0,0,IVCHEN,AL-25TL      ,NULL,NULL,AIRLINE TRANSPORT,11550,20,NULL,NULL
20120807020519I,07-AUG-12,MOKULEIA,HI,DILLINGHAM AIRFIELD,INCIDENT,NONE,CLIMB,CESSNA,CE-208,NULL,NULL,NULL,GENERAL OPERATING RULES,NULL,9454F,0,0,P&W CA,PT6A-60A     ,114A  ,1,COMMERCIAL PILOT,NULL,NULL,NULL,NULL
20120808015769I,08-AUG-12,STANTON,MI,NULL,INCIDENT,MINOR,MANEUVER,BELL,BHT-47,BHT-47-G3B1,MID MICHIGAN HELICOPTERS INC,NULL,AGRICULTURAL,NULL,90543,0,0,NULL,NULL,NULL,NULL,COMMERCIAL PILOT,11303,9000,NULL,NULL
20120808016309I,08-AUG-12,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,TAKEOFF: CLIMB OUT,EMBRAER,ERJ-145,LR,EXPRESSJET AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,NULL,16951,0,0,ALLISO,AE3007C SER  ,NULL,NULL,COMMERCIAL PILOT,8354,7007,NULL,NULL
20120808016799I,08-AUG-12,RED BLUFF,CA,RED BLUFF MUNI,INCIDENT,MINOR,LANDING: ROLLOUT,GULSTM,GA-112,GA-112-A,NULL,NULL,GENERAL OPERATING RULES,NULL,1432J,0,0,LYCOMI,I0360 SER    ,NULL,1,PRIVATE PILOT,NULL,NULL,NULL,NULL
20120808017529I,08-AUG-12,CHESTER,SC,CHESTER CATAWBA RGNL,INCIDENT,MINOR,CRUISE-LEVEL FLIGHT,BEECH,BE-90,BE-90-B90,NULL,NULL,GENERAL OPERATING RULES,NULL,90HN ,0,0,P & W ,PT6A-28      ,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,20300,750,NULL,NULL
20120808019599I,08-AUG-12,NULL,NULL,NULL,INCIDENT,MINOR,TAXI,PIPER,PA-18,PA-18-105,NULL,NULL,GENERAL OPERATING RULES,NULL,7532K,0,0,LYCOMI,0-320 SERIES ,NULL,NULL,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,16500,50,NULL,NULL
